Cluster_0000	Zm00008a037663,Zm00008a037664
Cluster_2337	Zm00008a020185,Zm00008a020186,Zm00008a020182,Zm00008a020183,Zm00008a020184
Cluster_2338	Zm00008a020189,Zm00008a020190
Cluster_2339	Zm00008a020192,Zm00008a020193
Cluster_2340	Zm00008a019195,Zm00008a019196
Cluster_2341	Zm00008a020198,Zm00008a020197
Cluster_2342	Zm00008a020203,Zm00008a020204
Cluster_2343	Zm00008a019202,Zm00008a019201
Cluster_2344	Zm00008a019205,Zm00008a019206
Cluster_2345	Zm00008a020222,Zm00008a020223
Cluster_2346	Zm00008a020229,Zm00008a020228
Cluster_2347	Zm00008a020236,Zm00008a020235
Cluster_2348	Zm00008a019210,Zm00008a019209
Cluster_2349	Zm00008a020245,Zm00008a020247,Zm00008a020244
Cluster_2350	Zm00008a020249,Zm00008a020248
Cluster_2351	Zm00008a020253,Zm00008a020254
Cluster_2352	Zm00008a019212,Zm00008a019213
Cluster_2353	Zm00008a020275,Zm00008a020276
Cluster_2354	Zm00008a018972,Zm00008a018974,Zm00008a018971,Zm00008a018973
Cluster_2355	Zm00008a020277,Zm00008a020279
Cluster_2356	Zm00008a020280,Zm00008a020281
Cluster_2357	Zm00008a019236,Zm00008a019237
Cluster_2358	Zm00008a020317,Zm00008a020320,Zm00008a020321
Cluster_2359	Zm00008a019249,Zm00008a019252
Cluster_2360	Zm00008a020326,Zm00008a020327,Zm00008a020324
Cluster_2361	Zm00008a020331,Zm00008a020333
Cluster_2362	Zm00008a020339,Zm00008a020340
Cluster_2363	Zm00008a020349,Zm00008a020351,Zm00008a020352,Zm00008a020348,Zm00008a020347
Cluster_2364	Zm00008a020377,Zm00008a020378
Cluster_2365	Zm00008a019263,Zm00008a019264
Cluster_2366	Zm00008a020393,Zm00008a020394,Zm00008a020408
Cluster_2367	Zm00008a020403,Zm00008a020402
Cluster_2368	Zm00008a020404,Zm00008a020405,Zm00008a020401,Zm00008a020400
Cluster_2369	Zm00008a019276,Zm00008a019267
Cluster_2370	Zm00008a020415,Zm00008a020416
Cluster_2371	Zm00008a020417,Zm00008a020418
Cluster_2372	Zm00008a019284,Zm00008a019285
Cluster_2373	Zm00008a020437,Zm00008a020441,Zm00008a020438,Zm00008a020439
Cluster_2374	Zm00008a020448,Zm00008a020445,Zm00008a020446
Cluster_2375	Zm00008a019290,Zm00008a019292
Cluster_2376	Zm00008a020450,Zm00008a020451
Cluster_2377	Zm00008a020454,Zm00008a020456,Zm00008a020455
Cluster_2378	Zm00008a020465,Zm00008a020464
Cluster_2379	Zm00008a019296,Zm00008a019295,Zm00008a019293,Zm00008a019299
Cluster_2380	Zm00008a020496,Zm00008a020495
Cluster_2381	Zm00008a020508,Zm00008a020515,Zm00008a020518,Zm00008a020500,Zm00008a020507
Cluster_2382	Zm00008a020510,Zm00008a020509
Cluster_2383	Zm00008a020517,Zm00008a020522,Zm00008a020538,Zm00008a020516,Zm00008a020519,Zm00008a020520,Zm00008a020521
Cluster_2384	Zm00008a020524,Zm00008a020525
Cluster_2385	Zm00008a020529,Zm00008a020545
Cluster_2386	Zm00008a020531,Zm00008a020530
Cluster_2387	Zm00008a020539,Zm00008a020540
Cluster_2388	Zm00008a020543,Zm00008a020546
Cluster_2389	Zm00008a020553,Zm00008a020554
Cluster_2390	Zm00008a020557,Zm00008a020556
Cluster_2391	Zm00008a019317,Zm00008a019316
Cluster_2392	Zm00008a020562,Zm00008a020563
Cluster_2393	Zm00008a020576,Zm00008a020577
Cluster_2394	Zm00008a020588,Zm00008a020587
Cluster_2395	Zm00008a020600,Zm00008a020599,Zm00008a020586
Cluster_2396	Zm00008a019331,Zm00008a019332
Cluster_2397	Zm00008a020617,Zm00008a020618,Zm00008a020619
Cluster_2398	Zm00008a019336,Zm00008a019337
Cluster_2399	Zm00008a020629,Zm00008a020628
Cluster_2400	Zm00008a020647,Zm00008a020646
Cluster_2401	Zm00008a020651,Zm00008a020650,Zm00008a020648
Cluster_2402	Zm00008a019340,Zm00008a019341
Cluster_2403	Zm00008a020656,Zm00008a020657
Cluster_2404	Zm00008a019345,Zm00008a019356
Cluster_2405	Zm00008a020675,Zm00008a020674
Cluster_2406	Zm00008a019354,Zm00008a019355
Cluster_2407	Zm00008a020706,Zm00008a020707
Cluster_2408	Zm00008a019359,Zm00008a019360
Cluster_2409	Zm00008a020718,Zm00008a020717
Cluster_2410	Zm00008a019363,Zm00008a019364
Cluster_2411	Zm00008a020730,Zm00008a020734,Zm00008a020715
Cluster_2412	Zm00008a019371,Zm00008a019373
Cluster_2413	Zm00008a020737,Zm00008a020732
Cluster_2414	Zm00008a020738,Zm00008a020735
Cluster_2415	Zm00008a020744,Zm00008a020745
Cluster_2416	Zm00008a020750,Zm00008a020749
Cluster_2417	Zm00008a020753,Zm00008a020766
Cluster_2418	Zm00008a019376,Zm00008a019375
Cluster_2419	Zm00008a019383,Zm00008a019379,Zm00008a019384
Cluster_2420	Zm00008a020775,Zm00008a020776,Zm00008a020774
Cluster_2421	Zm00008a020789,Zm00008a020785,Zm00008a020803
Cluster_2422	Zm00008a020793,Zm00008a020792
Cluster_2423	Zm00008a019389,Zm00008a019387
Cluster_2424	Zm00008a020797,Zm00008a020796,Zm00008a020798
Cluster_2425	Zm00008a020799,Zm00008a020787,Zm00008a020791,Zm00008a020788
Cluster_2426	Zm00008a020802,Zm00008a020790
Cluster_2427	Zm00008a020814,Zm00008a020813
Cluster_2428	Zm00008a020833,Zm00008a020832
Cluster_2429	Zm00008a019398,Zm00008a019399
Cluster_2430	Zm00008a019404,Zm00008a019406
Cluster_2431	Zm00008a019407,Zm00008a019410,Zm00008a019409,Zm00008a019408
Cluster_2432	Zm00008a020857,Zm00008a020858
Cluster_2433	Zm00008a020872,Zm00008a020873
Cluster_2434	Zm00008a020890,Zm00008a020891
Cluster_2435	Zm00008a020901,Zm00008a020902
Cluster_2436	Zm00008a020910,Zm00008a020906
Cluster_2437	Zm00008a020918,Zm00008a020916,Zm00008a020917
Cluster_2438	Zm00008a020919,Zm00008a020920
Cluster_2439	Zm00008a020925,Zm00008a020926
Cluster_2440	Zm00008a020931,Zm00008a020932,Zm00008a020930
Cluster_2441	Zm00008a019427,Zm00008a019428
Cluster_2442	Zm00008a020951,Zm00008a020959
Cluster_2443	Zm00008a019435,Zm00008a019436
Cluster_2444	Zm00008a020999,Zm00008a021000
Cluster_2445	Zm00008a021006,Zm00008a021007
Cluster_2446	Zm00008a021018,Zm00008a021016
Cluster_2447	Zm00008a021046,Zm00008a021047
Cluster_2448	Zm00008a019454,Zm00008a019455
Cluster_2449	Zm00008a021052,Zm00008a021051
Cluster_2450	Zm00008a021056,Zm00008a021055
Cluster_2451	Zm00008a021072,Zm00008a021073
Cluster_2452	Zm00008a019461,Zm00008a019462
Cluster_2453	Zm00008a021082,Zm00008a021083
Cluster_2454	Zm00008a021087,Zm00008a021086
Cluster_2455	Zm00008a019468,Zm00008a019469
Cluster_2456	Zm00008a019471,Zm00008a019470
Cluster_2457	Zm00008a021106,Zm00008a021105
Cluster_2458	Zm00008a021110,Zm00008a021112,Zm00008a021113,Zm00008a021109,Zm00008a021111
Cluster_2459	Zm00008a021117,Zm00008a021118
Cluster_2460	Zm00008a019485,Zm00008a019486
Cluster_2461	Zm00008a021121,Zm00008a021122
Cluster_2462	Zm00008a021127,Zm00008a021128
Cluster_2463	Zm00008a021139,Zm00008a021138
Cluster_2464	Zm00008a021150,Zm00008a021149
Cluster_2465	Zm00008a021155,Zm00008a021154
Cluster_2466	Zm00008a021163,Zm00008a021166,Zm00008a021171,Zm00008a021173
Cluster_2467	Zm00008a019507,Zm00008a019508
Cluster_2468	Zm00008a021167,Zm00008a021175
Cluster_2469	Zm00008a018986,Zm00008a018987
Cluster_2470	Zm00008a019512,Zm00008a019511
Cluster_2471	Zm00008a021184,Zm00008a021182,Zm00008a021183
Cluster_2472	Zm00008a019518,Zm00008a019509
Cluster_2473	Zm00008a021204,Zm00008a021202
Cluster_2474	Zm00008a024763,Zm00008a024762
Cluster_2475	Zm00008a024766,Zm00008a024765
Cluster_2476	Zm00008a024774,Zm00008a024775
Cluster_2477	Zm00008a024781,Zm00008a024783,Zm00008a024782
Cluster_2478	Zm00008a024802,Zm00008a024795,Zm00008a024794
Cluster_2479	Zm00008a024805,Zm00008a024801
Cluster_2480	Zm00008a024820,Zm00008a024819,Zm00008a024817,Zm00008a024818,Zm00008a024816
Cluster_2481	Zm00008a024825,Zm00008a024826,Zm00008a024824
Cluster_2482	Zm00008a024835,Zm00008a024836
Cluster_2483	Zm00008a024844,Zm00008a024843
Cluster_2484	Zm00008a024855,Zm00008a024856
Cluster_2485	Zm00008a024863,Zm00008a024864,Zm00008a024862
Cluster_2486	Zm00008a024874,Zm00008a024875
Cluster_2487	Zm00008a024884,Zm00008a024885
Cluster_2488	Zm00008a024887,Zm00008a024886
Cluster_2489	Zm00008a024888,Zm00008a024880
Cluster_2490	Zm00008a024900,Zm00008a024901,Zm00008a024902
Cluster_2491	Zm00008a024929,Zm00008a024928
Cluster_2492	Zm00008a024930,Zm00008a024922
Cluster_2493	Zm00008a024940,Zm00008a024942,Zm00008a024941
Cluster_2494	Zm00008a023432,Zm00008a023435
Cluster_2495	Zm00008a024958,Zm00008a024957
Cluster_2496	Zm00008a024961,Zm00008a024962
Cluster_2497	Zm00008a024971,Zm00008a024972
Cluster_2498	Zm00008a024973,Zm00008a024974
Cluster_2499	Zm00008a024991,Zm00008a024992
Cluster_2500	Zm00008a024998,Zm00008a024997
Cluster_2501	Zm00008a025001,Zm00008a025002
Cluster_2502	Zm00008a025015,Zm00008a025014,Zm00008a025013
Cluster_2503	Zm00008a025018,Zm00008a025017
Cluster_2504	Zm00008a025021,Zm00008a025019
Cluster_2505	Zm00008a025022,Zm00008a025030
Cluster_2506	Zm00008a025045,Zm00008a025044
Cluster_2507	Zm00008a025061,Zm00008a025058,Zm00008a025060
Cluster_2508	Zm00008a025078,Zm00008a025079
Cluster_2509	Zm00008a025082,Zm00008a025081
Cluster_2510	Zm00008a025094,Zm00008a025093
Cluster_2511	Zm00008a025110,Zm00008a025109
Cluster_2512	Zm00008a025116,Zm00008a025115
Cluster_2513	Zm00008a023615,Zm00008a023634
Cluster_2514	Zm00008a025142,Zm00008a025143
Cluster_2515	Zm00008a025153,Zm00008a025137
Cluster_2516	Zm00008a025165,Zm00008a025156,Zm00008a025167,Zm00008a025168
Cluster_2517	Zm00008a025171,Zm00008a025174,Zm00008a025158
Cluster_2518	Zm00008a025172,Zm00008a025173
Cluster_2519	Zm00008a025180,Zm00008a025177,Zm00008a025179
Cluster_2520	Zm00008a025189,Zm00008a025181,Zm00008a025191
Cluster_2521	Zm00008a025205,Zm00008a025206
Cluster_2522	Zm00008a025213,Zm00008a025212
Cluster_2523	Zm00008a023433,Zm00008a023434
Cluster_2524	Zm00008a025240,Zm00008a025239
Cluster_2525	Zm00008a025265,Zm00008a025266
Cluster_2526	Zm00008a025290,Zm00008a025289
Cluster_2527	Zm00008a025296,Zm00008a025297
Cluster_2528	Zm00008a025309,Zm00008a025308,Zm00008a025307
Cluster_2529	Zm00008a025315,Zm00008a025314
Cluster_2530	Zm00008a025330,Zm00008a025333
Cluster_2531	Zm00008a025332,Zm00008a025331
Cluster_2532	Zm00008a025334,Zm00008a025343
Cluster_2533	Zm00008a025366,Zm00008a025364,Zm00008a025365
Cluster_2534	Zm00008a025372,Zm00008a025370,Zm00008a025371,Zm00008a025369
Cluster_2535	Zm00008a025381,Zm00008a025383,Zm00008a025389,Zm00008a025382
Cluster_2536	Zm00008a025387,Zm00008a025388
Cluster_2537	Zm00008a025400,Zm00008a025399
Cluster_2538	Zm00008a025403,Zm00008a025402,Zm00008a025417
Cluster_2539	Zm00008a025406,Zm00008a025405
Cluster_2540	Zm00008a025410,Zm00008a025423
Cluster_2541	Zm00008a025425,Zm00008a025426
Cluster_2542	Zm00008a025445,Zm00008a025444
Cluster_2543	Zm00008a025454,Zm00008a025453
Cluster_2544	Zm00008a025465,Zm00008a025466,Zm00008a025464
Cluster_2545	Zm00008a025469,Zm00008a025468
Cluster_2546	Zm00008a025479,Zm00008a025478
Cluster_2547	Zm00008a025491,Zm00008a025489,Zm00008a025490,Zm00008a025492
Cluster_2548	Zm00008a023633,Zm00008a023632
Cluster_2549	Zm00008a025515,Zm00008a025522
Cluster_2550	Zm00008a025519,Zm00008a025520
Cluster_2551	Zm00008a025526,Zm00008a025533
Cluster_2552	Zm00008a025543,Zm00008a025544
Cluster_2553	Zm00008a025563,Zm00008a025558,Zm00008a025577,Zm00008a025559,Zm00008a025561,Zm00008a025560,Zm00008a025565
Cluster_2554	Zm00008a025585,Zm00008a025584
Cluster_2555	Zm00008a025586,Zm00008a025587
Cluster_2556	Zm00008a025596,Zm00008a025595
Cluster_2557	Zm00008a025604,Zm00008a025605
Cluster_2558	Zm00008a025611,Zm00008a025610
Cluster_2559	Zm00008a025622,Zm00008a025621,Zm00008a025618
Cluster_2560	Zm00008a025627,Zm00008a025626
Cluster_2561	Zm00008a025629,Zm00008a025630
Cluster_2562	Zm00008a025636,Zm00008a025634,Zm00008a025635
Cluster_2563	Zm00008a025640,Zm00008a025643
Cluster_2564	Zm00008a025642,Zm00008a025644
Cluster_2565	Zm00008a025650,Zm00008a025649
Cluster_2566	Zm00008a023649,Zm00008a023656
Cluster_2567	Zm00008a025676,Zm00008a025675
Cluster_2568	Zm00008a025679,Zm00008a025678
Cluster_2569	Zm00008a025688,Zm00008a025686
Cluster_2570	Zm00008a023652,Zm00008a023653
Cluster_2571	Zm00008a025700,Zm00008a025699
Cluster_2572	Zm00008a025707,Zm00008a025708
Cluster_2573	Zm00008a025713,Zm00008a025714
Cluster_2574	Zm00008a025730,Zm00008a025729
Cluster_2575	Zm00008a025732,Zm00008a025731
Cluster_2576	Zm00008a025737,Zm00008a025753
Cluster_2577	Zm00008a025760,Zm00008a025759
Cluster_2578	Zm00008a025761,Zm00008a025762
Cluster_2579	Zm00008a025775,Zm00008a025774
Cluster_2580	Zm00008a025788,Zm00008a025790
Cluster_2581	Zm00008a025791,Zm00008a025778
Cluster_2582	Zm00008a025794,Zm00008a025801,Zm00008a025797,Zm00008a025799,Zm00008a025795,Zm00008a025796,Zm00008a025800,Zm00008a025798
Cluster_2583	Zm00008a025811,Zm00008a025817,Zm00008a025816
Cluster_2584	Zm00008a025820,Zm00008a025836,Zm00008a025830
Cluster_2585	Zm00008a025855,Zm00008a025868
Cluster_2586	Zm00008a025857,Zm00008a025856
Cluster_2587	Zm00008a025867,Zm00008a025866
Cluster_2588	Zm00008a025880,Zm00008a025879
Cluster_2589	Zm00008a025887,Zm00008a025886
Cluster_2590	Zm00008a025904,Zm00008a025905
Cluster_2591	Zm00008a025907,Zm00008a025906
Cluster_2592	Zm00008a025909,Zm00008a025910
Cluster_2593	Zm00008a025915,Zm00008a025916
Cluster_2594	Zm00008a025930,Zm00008a025932,Zm00008a025931
Cluster_2595	Zm00008a025949,Zm00008a025948
Cluster_2596	Zm00008a025958,Zm00008a025959
Cluster_2597	Zm00008a023676,Zm00008a023674,Zm00008a023671,Zm00008a023673,Zm00008a023672,Zm00008a023669,Zm00008a023675
Cluster_2598	Zm00008a025979,Zm00008a025976,Zm00008a025975,Zm00008a025973,Zm00008a025974
Cluster_2599	Zm00008a025981,Zm00008a025980
Cluster_2600	Zm00008a025995,Zm00008a026001
Cluster_2601	Zm00008a026003,Zm00008a025996,Zm00008a026002
Cluster_2602	Zm00008a026004,Zm00008a026005
Cluster_2603	Zm00008a026040,Zm00008a026039
Cluster_2604	Zm00008a026043,Zm00008a026030,Zm00008a026026,Zm00008a026045,Zm00008a026035,Zm00008a026031,Zm00008a026025,Zm00008a026029
Cluster_2605	Zm00008a026059,Zm00008a026069
Cluster_2606	Zm00008a026081,Zm00008a026083,Zm00008a026085,Zm00008a026082
Cluster_2607	Zm00008a026093,Zm00008a026092
Cluster_2608	Zm00008a026117,Zm00008a026116
Cluster_2609	Zm00008a026125,Zm00008a026128
Cluster_2610	Zm00008a026142,Zm00008a026141,Zm00008a026144
Cluster_2611	Zm00008a026186,Zm00008a026187,Zm00008a026189,Zm00008a026188
Cluster_2612	Zm00008a026191,Zm00008a026202,Zm00008a026203
Cluster_2613	Zm00008a026192,Zm00008a026194
Cluster_2614	Zm00008a026204,Zm00008a026205,Zm00008a026206
Cluster_2615	Zm00008a026239,Zm00008a026238,Zm00008a026237
Cluster_2616	Zm00008a026241,Zm00008a026242,Zm00008a026233
Cluster_2617	Zm00008a026271,Zm00008a026273,Zm00008a026272
Cluster_2618	Zm00008a026300,Zm00008a026301,Zm00008a026299
Cluster_2619	Zm00008a026325,Zm00008a026323
Cluster_2620	Zm00008a026338,Zm00008a026339
Cluster_2621	Zm00008a026343,Zm00008a026342
Cluster_2622	Zm00008a026360,Zm00008a026362
Cluster_2623	Zm00008a026367,Zm00008a026368
Cluster_2624	Zm00008a026375,Zm00008a026376
Cluster_2625	Zm00008a026388,Zm00008a026387
Cluster_2626	Zm00008a026401,Zm00008a026400
Cluster_2627	Zm00008a026405,Zm00008a026404
Cluster_2628	Zm00008a026407,Zm00008a026408
Cluster_2629	Zm00008a026412,Zm00008a026411
Cluster_2630	Zm00008a026454,Zm00008a026455
Cluster_2631	Zm00008a026460,Zm00008a026461
Cluster_2632	Zm00008a026468,Zm00008a026459
Cluster_2633	Zm00008a026473,Zm00008a026475
Cluster_2634	Zm00008a026477,Zm00008a026478
Cluster_2635	Zm00008a026501,Zm00008a026516
Cluster_2636	Zm00008a026503,Zm00008a026502
Cluster_2637	Zm00008a026506,Zm00008a026505
Cluster_2638	Zm00008a026509,Zm00008a026495,Zm00008a026511
Cluster_2639	Zm00008a026514,Zm00008a026515
Cluster_2640	Zm00008a026530,Zm00008a026529
Cluster_2641	Zm00008a026535,Zm00008a026534,Zm00008a026532,Zm00008a026536
Cluster_2642	Zm00008a026541,Zm00008a026540
Cluster_2643	Zm00008a026549,Zm00008a026548
Cluster_2644	Zm00008a026558,Zm00008a026559
Cluster_2645	Zm00008a026562,Zm00008a026563
Cluster_2646	Zm00008a026570,Zm00008a026574
Cluster_2647	Zm00008a026578,Zm00008a026580,Zm00008a026579
Cluster_2648	Zm00008a026587,Zm00008a026573
Cluster_2649	Zm00008a026595,Zm00008a026596
Cluster_2650	Zm00008a026603,Zm00008a026602
Cluster_2651	Zm00008a023695,Zm00008a023692,Zm00008a023691
Cluster_2652	Zm00008a023699,Zm00008a023698
Cluster_2653	Zm00008a023704,Zm00008a023703,Zm00008a023708
Cluster_2654	Zm00008a023710,Zm00008a023709
Cluster_2655	Zm00008a023713,Zm00008a023712
Cluster_2656	Zm00008a023452,Zm00008a023454,Zm00008a023453
Cluster_2657	Zm00008a023740,Zm00008a023741
Cluster_2658	Zm00008a023745,Zm00008a023728
Cluster_2659	Zm00008a023753,Zm00008a023754
Cluster_2660	Zm00008a023777,Zm00008a023778
Cluster_2661	Zm00008a023457,Zm00008a023455
Cluster_2662	Zm00008a023786,Zm00008a023788,Zm00008a023779
Cluster_2663	Zm00008a023796,Zm00008a023784
Cluster_2664	Zm00008a023815,Zm00008a023816
Cluster_2665	Zm00008a023819,Zm00008a023820
Cluster_2666	Zm00008a023826,Zm00008a023825
Cluster_2667	Zm00008a023830,Zm00008a023831
Cluster_2668	Zm00008a023833,Zm00008a023838,Zm00008a023836,Zm00008a023834,Zm00008a023837
Cluster_2669	Zm00008a023853,Zm00008a023855
Cluster_2670	Zm00008a023856,Zm00008a023859,Zm00008a023858,Zm00008a023857
Cluster_2671	Zm00008a023862,Zm00008a023864
Cluster_2672	Zm00008a023867,Zm00008a023868
Cluster_2673	Zm00008a023871,Zm00008a023866,Zm00008a023863
Cluster_2674	Zm00008a023877,Zm00008a023878
Cluster_2675	Zm00008a023883,Zm00008a023882
Cluster_2676	Zm00008a023916,Zm00008a023917
Cluster_2677	Zm00008a023922,Zm00008a023921,Zm00008a023923
Cluster_2678	Zm00008a023927,Zm00008a023932
Cluster_2679	Zm00008a023947,Zm00008a023945
Cluster_2680	Zm00008a023949,Zm00008a023944,Zm00008a023943
Cluster_2681	Zm00008a023951,Zm00008a023952
Cluster_2682	Zm00008a023956,Zm00008a023958
Cluster_2683	Zm00008a023490,Zm00008a023491
Cluster_2684	Zm00008a023971,Zm00008a023970
Cluster_2685	Zm00008a023975,Zm00008a023976,Zm00008a023984
Cluster_2686	Zm00008a023977,Zm00008a023985,Zm00008a023986
Cluster_2687	Zm00008a023980,Zm00008a023981,Zm00008a023979
Cluster_2688	Zm00008a023492,Zm00008a023493
Cluster_2689	Zm00008a023991,Zm00008a023992
Cluster_2690	Zm00008a023502,Zm00008a023501,Zm00008a023512
Cluster_2691	Zm00008a023506,Zm00008a023525,Zm00008a023535,Zm00008a023507,Zm00008a023508,Zm00008a023524
Cluster_2692	Zm00008a023509,Zm00008a023510
Cluster_2693	Zm00008a024024,Zm00008a024023
Cluster_2694	Zm00008a024033,Zm00008a024037
Cluster_2695	Zm00008a024041,Zm00008a024042
Cluster_2696	Zm00008a023520,Zm00008a023518,Zm00008a023519
Cluster_2697	Zm00008a024054,Zm00008a024055
Cluster_2698	Zm00008a024062,Zm00008a024063,Zm00008a024061
Cluster_2699	Zm00008a024068,Zm00008a024069
Cluster_2700	Zm00008a023526,Zm00008a023527
Cluster_2701	Zm00008a024073,Zm00008a024072
Cluster_2702	Zm00008a023532,Zm00008a023533,Zm00008a023534
Cluster_2703	Zm00008a024108,Zm00008a024107
Cluster_2704	Zm00008a023537,Zm00008a023543
Cluster_2705	Zm00008a023539,Zm00008a023538,Zm00008a023542,Zm00008a023540,Zm00008a023541
Cluster_2706	Zm00008a024130,Zm00008a024129,Zm00008a024131
Cluster_2707	Zm00008a024133,Zm00008a024132
Cluster_2708	Zm00008a024135,Zm00008a024136
Cluster_2709	Zm00008a023551,Zm00008a023552
Cluster_2710	Zm00008a024172,Zm00008a024171
Cluster_2711	Zm00008a024180,Zm00008a024181
Cluster_2712	Zm00008a024195,Zm00008a024199,Zm00008a024200,Zm00008a024198
Cluster_2713	Zm00008a024205,Zm00008a024206
Cluster_2714	Zm00008a023424,Zm00008a023426,Zm00008a023425
Cluster_2715	Zm00008a024229,Zm00008a024227,Zm00008a024228
Cluster_2716	Zm00008a024242,Zm00008a024241,Zm00008a024243
Cluster_2717	Zm00008a024256,Zm00008a024257
Cluster_2718	Zm00008a023572,Zm00008a023573
Cluster_2719	Zm00008a024267,Zm00008a024268
Cluster_2720	Zm00008a024271,Zm00008a024270
Cluster_2721	Zm00008a023576,Zm00008a023577,Zm00008a023571,Zm00008a023575,Zm00008a023580,Zm00008a023579
Cluster_2722	Zm00008a024288,Zm00008a024294,Zm00008a024300
Cluster_2723	Zm00008a024289,Zm00008a024306,Zm00008a024292,Zm00008a024305,Zm00008a024297,Zm00008a024290,Zm00008a024307,Zm00008a024287,Zm00008a024293,Zm00008a024298,Zm00008a024291,Zm00008a024295,Zm00008a024296
Cluster_2724	Zm00008a023587,Zm00008a023588
Cluster_2725	Zm00008a024319,Zm00008a024318
Cluster_2726	Zm00008a024322,Zm00008a024325,Zm00008a024326
Cluster_2727	Zm00008a024324,Zm00008a024323
Cluster_2728	Zm00008a024327,Zm00008a024328
Cluster_2729	Zm00008a024330,Zm00008a024331,Zm00008a024333
Cluster_2730	Zm00008a024332,Zm00008a024334
Cluster_2731	Zm00008a024338,Zm00008a024336,Zm00008a024337
Cluster_2732	Zm00008a024362,Zm00008a024363
Cluster_2733	Zm00008a024367,Zm00008a024368
Cluster_2734	Zm00008a024378,Zm00008a024379
Cluster_2735	Zm00008a024403,Zm00008a024404
Cluster_2736	Zm00008a024406,Zm00008a024407
Cluster_2737	Zm00008a024420,Zm00008a024419
Cluster_2738	Zm00008a024431,Zm00008a024430,Zm00008a024437
Cluster_2739	Zm00008a024439,Zm00008a024438
Cluster_2740	Zm00008a024460,Zm00008a024459
Cluster_2741	Zm00008a024478,Zm00008a024479,Zm00008a024477
Cluster_2742	Zm00008a024495,Zm00008a024496
Cluster_2743	Zm00008a024502,Zm00008a024501
Cluster_2744	Zm00008a024506,Zm00008a024505
Cluster_2745	Zm00008a024516,Zm00008a024515
Cluster_2746	Zm00008a024531,Zm00008a024530
Cluster_2747	Zm00008a024532,Zm00008a024533
Cluster_2748	Zm00008a024546,Zm00008a024545,Zm00008a024543
Cluster_2749	Zm00008a024551,Zm00008a024550
Cluster_2750	Zm00008a024556,Zm00008a024557
Cluster_2751	Zm00008a024571,Zm00008a024565
Cluster_2752	Zm00008a024597,Zm00008a024599,Zm00008a024596,Zm00008a024594,Zm00008a024598
Cluster_2753	Zm00008a024604,Zm00008a024603
Cluster_2754	Zm00008a024614,Zm00008a024613,Zm00008a024608
Cluster_2755	Zm00008a024618,Zm00008a024617
Cluster_2756	Zm00008a024622,Zm00008a024609
Cluster_2757	Zm00008a024629,Zm00008a024628
Cluster_2758	Zm00008a024651,Zm00008a024650
Cluster_2759	Zm00008a024654,Zm00008a024653
Cluster_2760	Zm00008a024658,Zm00008a024657
Cluster_2761	Zm00008a024664,Zm00008a024663
Cluster_2762	Zm00008a024685,Zm00008a024686
Cluster_2763	Zm00008a024688,Zm00008a024689,Zm00008a024687
Cluster_2764	Zm00008a024711,Zm00008a024712
Cluster_2765	Zm00008a024717,Zm00008a024716,Zm00008a024718
Cluster_2766	Zm00008a024723,Zm00008a024724,Zm00008a024725,Zm00008a024728
Cluster_2767	Zm00008a024726,Zm00008a024727
Cluster_2768	Zm00008a024734,Zm00008a024740,Zm00008a024732,Zm00008a024737,Zm00008a024736,Zm00008a024738,Zm00008a024733,Zm00008a024739,Zm00008a024735,Zm00008a024741
Cluster_2769	Zm00008a027890,Zm00008a027891,Zm00008a027889
Cluster_2770	Zm00008a027898,Zm00008a027888
Cluster_2771	Zm00008a027903,Zm00008a027902
Cluster_2772	Zm00008a027911,Zm00008a027912
Cluster_2773	Zm00008a026932,Zm00008a026933
Cluster_2774	Zm00008a026934,Zm00008a026935
Cluster_2775	Zm00008a027924,Zm00008a027922,Zm00008a027923
Cluster_2776	Zm00008a027928,Zm00008a027927
Cluster_2777	Zm00008a027961,Zm00008a027953
Cluster_2778	Zm00008a027975,Zm00008a027973,Zm00008a027974
