Duplicate_ID	B_Genes	P_Genes	B_Ages	P_Ages
Nonsyntenic_Dup_1018	Zm00001d032047,Zm00001d032048	Zm00008a003645,Zm00008a003646	2.22848575911	11.7860945006
Nonsyntenic_Dup_1019	Zm00001d032087,Zm00001d032088,Zm00001d032091,Zm00001d032094	Zm00008a003677	11.7259461227,0.567708692707,0.567708692707	NA
Nonsyntenic_Dup_1020	Zm00001d032087,Zm00001d032088,Zm00001d032091,Zm00001d032094	Zm00008a003678,Zm00008a003680,Zm00008a003682	11.7296912347,1.42455194937,1.28042396037	1.42455194937,1.28042396037
Nonsyntenic_Dup_1021	Zm00001d032206	Zm00008a003748,Zm00008a003753,Zm00008a003773	NA	1.78237247924,5.09127424683
Nonsyntenic_Dup_1022	Zm00001d032422,Zm00001d032423	Zm00008a003952	11.758408268	NA
Nonsyntenic_Dup_1023	Zm00001d032458,Zm00001d032459	Zm00008a003986,Zm00008a003987,Zm00008a003994	3.57157727114	3.57157727114,11.7229454707
Nonsyntenic_Dup_1024	Zm00001d032468	Zm00008a003986,Zm00008a003987,Zm00008a003994	NA	3.36170712186,11.7151419065
Nonsyntenic_Dup_1025	Zm00001d032491,Zm00001d032492	Zm00008a004010,Zm00008a004011	7.82035863797	11.7192827461
Nonsyntenic_Dup_1026	Zm00001d032531	Zm00008a004045,Zm00008a004046	NA	11.7193259621
Nonsyntenic_Dup_1027	Zm00001d032550,Zm00001d032557	Zm00008a004060,Zm00008a004065	0.0430868032591	0.0228491343648
Nonsyntenic_Dup_1028	Zm00001d032555	Zm00008a004058,Zm00008a004063	NA	0.578067202884
Nonsyntenic_Dup_1029	Zm00001d032548,Zm00001d032556	Zm00008a004059,Zm00008a004064	11.9046952642	0.00190450661248
Nonsyntenic_Dup_1030	Zm00001d032550,Zm00001d032557	Zm00008a004059,Zm00008a004064	0.000294104259969	0.00161553694994
Nonsyntenic_Dup_1031	Zm00001d032605,Zm00001d032608	Zm00008a004093,Zm00008a004094	11.7151738369	2.81076837543
Nonsyntenic_Dup_1032	Zm00001d032624,Zm00001d032626,Zm00001d032628,Zm00001d032629,Zm00001d032630,Zm00001d032631	Zm00008a004108,Zm00008a004110,Zm00008a004111,Zm00008a004112,Zm00008a004113,Zm00008a004114,Zm00008a004115	2.44643405786,11.7463077651,2.93664485686,4.28931984011,0.812911069735	11.7463077651,2.51273211178,1.42536991014,2.51273211178,4.28931984011,2.53008166156
Nonsyntenic_Dup_1033	Zm00001d032719,Zm00001d032721	Zm00008a004190,Zm00008a004192	11.7395224311	1.58772970491
Nonsyntenic_Dup_1034	Zm00001d032740,Zm00001d032744	Zm00008a004214,Zm00008a004215	0.00105747096267	0.000874188333017
Nonsyntenic_Dup_1035	Zm00001d032745	Zm00008a004216,Zm00008a004217	NA	3.47408468245
Nonsyntenic_Dup_1036	Zm00001d032746	Zm00008a004216,Zm00008a004217	NA	11.7305665405
Nonsyntenic_Dup_1037	Zm00001d032750,Zm00001d032753	Zm00008a004219,Zm00008a004220	11.7159799874	11.7159799874
Nonsyntenic_Dup_1038	Zm00001d032791,Zm00001d032794,Zm00001d032795,Zm00001d032797	Zm00008a004248,Zm00008a004250,Zm00008a004253	11.7329446452,2.15300277146,6.56113804301	11.7329446452,6.56113804301
Nonsyntenic_Dup_1039	Zm00001d032830,Zm00001d032831	Zm00008a004276	11.74296622	NA
Nonsyntenic_Dup_1040	Zm00001d032836,Zm00001d032837	Zm00008a004280,Zm00008a004281	0.00100103743099	0.00112516530773
Nonsyntenic_Dup_1042	Zm00001d032868,Zm00001d032869,Zm00001d032870	Zm00008a004294,Zm00008a004295,Zm00008a004296	5.52248834382,11.7626712376	5.52248834382,11.7626712376
Nonsyntenic_Dup_1043	Zm00001d032876,Zm00001d032881,Zm00001d032882,Zm00001d032883,Zm00001d032884,Zm00001d032885,Zm00001d032886	Zm00008a004300,Zm00008a004301,Zm00008a004302,Zm00008a004304,Zm00008a004305,Zm00008a004307	0.00411163609798,0.00625178068322,11.9117844276,11.9117844276,0.000571695790421,0.00528254349688	0.00411163609798,0.00625178068322,0.00366925304216,0.000571695790421,0.00528254349688
Nonsyntenic_Dup_1044	Zm00001d032942,Zm00001d032943	Zm00008a004357	11.737654794	NA
Nonsyntenic_Dup_1045	Zm00001d032946,Zm00001d032947	Zm00008a004360	0.141249479542	NA
Nonsyntenic_Dup_1046	Zm00001d032985,Zm00001d032987	Zm00008a004397,Zm00008a004411	11.723423432	0.848494429057
Nonsyntenic_Dup_1047	Zm00001d033029,Zm00001d033030	Zm00008a004437,Zm00008a004438	11.8912762442	3.93669876676
Nonsyntenic_Dup_1048	Zm00001d033049,Zm00001d033050	Zm00008a004452	11.8218697771	NA
Nonsyntenic_Dup_1049	Zm00001d033061,Zm00001d033062,Zm00001d033063	Zm00008a004465,Zm00008a004466	11.8965711549,11.8965711549	0.00046612565815
Nonsyntenic_Dup_1050	Zm00001d033066,Zm00001d033067,Zm00001d033068,Zm00001d033071	Zm00008a004470,Zm00008a004472,Zm00008a004473,Zm00008a004474	11.7466472768,11.7466472768,11.7466472768	2.19920865205,1.230419953,2.19920865205
Nonsyntenic_Dup_1051	Zm00001d033066,Zm00001d033067,Zm00001d033068,Zm00001d033071	Zm00008a004469	11.7246088405,11.7246088405,11.7246088405	NA
Nonsyntenic_Dup_1052	Zm00001d033126	Zm00008a004506,Zm00008a004510	NA	11.7398099097
Nonsyntenic_Dup_1053	Zm00001d033129,Zm00001d033130	Zm00008a004513,Zm00008a004514	11.8984072219	0.00140352795985
Nonsyntenic_Dup_1054	Zm00001d033129,Zm00001d033130	Zm00008a004515	11.7226573551	NA
Nonsyntenic_Dup_1055	Zm00001d033154,Zm00001d033156	Zm00008a004529	11.7486006198	NA
Nonsyntenic_Dup_1056	Zm00001d033189,Zm00001d033190	Zm00008a004552,Zm00008a004553	11.711312376	1.06286827861
Nonsyntenic_Dup_1057	Zm00001d033195,Zm00001d033196,Zm00001d033200,Zm00001d033201	Zm00008a004557,Zm00008a004558,Zm00008a004559,Zm00008a004560	0.000925482411559,11.9014185866,0.00221342941788	0.000925482411559,0.00372500810917,0.00372500810917
Nonsyntenic_Dup_1058	Zm00001d033219	Zm00008a004581,Zm00008a004582	NA	11.8041774414
Nonsyntenic_Dup_1059	Zm00001d033247,Zm00001d033248	Zm00008a004601,Zm00008a004603	11.7363740746	11.7363740746
Nonsyntenic_Dup_1060	Zm00001d033250,Zm00001d033252	Zm00008a004601,Zm00008a004603	11.7771179624	0.237605491274
Nonsyntenic_Dup_1061	Zm00001d033254,Zm00001d033256	Zm00008a004607,Zm00008a004608	11.73385575	11.73385575
Nonsyntenic_Dup_1062	Zm00001d033272,Zm00001d033273	Zm00008a004621	11.7520995959	NA
Nonsyntenic_Dup_1063	Zm00001d033313,Zm00001d033314	Zm00008a004657	8.74232268555	NA
Nonsyntenic_Dup_1064	Zm00001d033313,Zm00001d033314	Zm00008a004658,Zm00008a004659	8.03604004993	11.7581335417
Nonsyntenic_Dup_1065	Zm00001d033315	Zm00008a004660,Zm00008a004664	NA	11.7526493315
Nonsyntenic_Dup_1066	Zm00001d033324	Zm00008a004660,Zm00008a004664	NA	0.751805833605
Nonsyntenic_Dup_1067	Zm00001d033360,Zm00001d033362	Zm00008a004688,Zm00008a004690	0.546612986258	11.8129583351
Nonsyntenic_Dup_1068	Zm00001d033402	Zm00008a004725,Zm00008a004726	NA	11.7371299826
Nonsyntenic_Dup_1069	Zm00001d033407,Zm00001d033412,Zm00001d033413	Zm00008a004730,Zm00008a004732,Zm00008a004733	11.8894722776,11.8894722776	0.00440944212086,0.0027500336819
Nonsyntenic_Dup_1070	Zm00001d033429,Zm00001d033430,Zm00001d033433,Zm00001d033434,Zm00001d033436,Zm00001d033438,Zm00001d033440,Zm00001d033442	Zm00008a004745,Zm00008a004746,Zm00008a004748,Zm00008a004750,Zm00008a004751,Zm00008a004754,Zm00008a004757	2.32663685839,5.88618282166,11.7244597301,11.7244597301,5.88618282166,1.03314514612,5.88618282166	2.32663685839,0.831381163152,0.253729389813,2.32663685839,2.32663685839,2.32663685839
Nonsyntenic_Dup_1071	Zm00001d033429,Zm00001d033430,Zm00001d033433,Zm00001d033434,Zm00001d033436,Zm00001d033438,Zm00001d033440,Zm00001d033442	Zm00008a004749,Zm00008a004752,Zm00008a004755,Zm00008a004758	0.447209310207,1.97630174111,3.88382866358,4.0297403966,4.0297403966,0.231621950644,1.97630174111	3.26383957242,0.593812190375,2.45661251558
Nonsyntenic_Dup_1072	Zm00001d033444	Zm00008a004745,Zm00008a004746,Zm00008a004748,Zm00008a004750,Zm00008a004751,Zm00008a004754,Zm00008a004757	NA	0.00382299658477,0.00326902485625,0.000180041961753,0.00326902485625,0.00326902485625,0.00169234081054
Nonsyntenic_Dup_1073	Zm00001d033460,Zm00001d033462,Zm00001d033463,Zm00001d033464	Zm00008a004767,Zm00008a004768,Zm00008a004769,Zm00008a004770,Zm00008a004771	1.11957964654,2.40896081571,11.72764018	1.98817910035,1.11957964654,2.40896081571,11.72764018
Nonsyntenic_Dup_1074	Zm00001d033514,Zm00001d033516	Zm00008a004819,Zm00008a004820	11.6937146308	0.00489490062765
Nonsyntenic_Dup_1075	Zm00001d033530,Zm00001d033531	Zm00008a004835,Zm00008a004836	11.7359210568	1.95624843291
Nonsyntenic_Dup_1077	Zm00001d033535,Zm00001d033537	Zm00008a004840,Zm00008a004841	0.00176722718397	0.000205270753869
Nonsyntenic_Dup_1078	Zm00001d033564,Zm00001d033571	Zm00008a004864	0.000545968814247	NA
Nonsyntenic_Dup_1079	Zm00001d033606,Zm00001d033607	Zm00008a004895,Zm00008a004897	0.00147391742678	0.000577845874208
Nonsyntenic_Dup_1080	Zm00001d033616	Zm00008a004906,Zm00008a004907	NA	0.693172374737
Nonsyntenic_Dup_1081	Zm00001d033623,Zm00001d033624	Zm00008a004913	11.7638581826	NA
Nonsyntenic_Dup_1082	Zm00001d033649,Zm00001d033650,Zm00001d033651	Zm00008a004932,Zm00008a004933	11.7276848599,11.7276848599	0.890497526861
Nonsyntenic_Dup_1083	Zm00001d033686,Zm00001d033689,Zm00001d033694	Zm00008a004959	11.3167771615,11.3167771615	NA
Nonsyntenic_Dup_1084	Zm00001d033709,Zm00001d033710,Zm00001d033711	Zm00008a004965,Zm00008a004966,Zm00008a004967	0.0364883174782,11.9117388728	0.00128793420539,0.000595270556836
Nonsyntenic_Dup_1085	Zm00001d033754,Zm00001d033765	Zm00008a004996,Zm00008a004998	11.7249935783	11.7249935783
Nonsyntenic_Dup_1086	Zm00001d033836,Zm00001d033837	Zm00008a005038,Zm00008a005039	11.7224104411	11.7224104411
Nonsyntenic_Dup_1087	Zm00001d033859,Zm00001d033861	Zm00008a005059,Zm00008a005061	7.73939711468	2.06066774299
Nonsyntenic_Dup_1088	Zm00001d033859,Zm00001d033861	Zm00008a005062	8.51960692939	NA
Nonsyntenic_Dup_1089	Zm00001d033890,Zm00001d033891,Zm00001d033892	Zm00008a005086,Zm00008a005087,Zm00008a005088	11.7155782359,10.4941758079	1.24067749018,1.24067749018
Nonsyntenic_Dup_1090	Zm00001d034015,Zm00001d034017	Zm00008a005184,Zm00008a005185	11.7231592513	2.0441075791
Nonsyntenic_Dup_1091	Zm00001d034034	Zm00008a005201,Zm00008a005210	NA	2.76377229549
Nonsyntenic_Dup_1092	Zm00001d034040,Zm00001d034043	Zm00008a005209,Zm00008a005211	11.7253648971	11.7253648971
Nonsyntenic_Dup_1093	Zm00001d034042	Zm00008a005201,Zm00008a005210	NA	9.26798613136
Nonsyntenic_Dup_1094	Zm00001d034045,Zm00001d034047	Zm00008a005218	11.7305633634	NA
Nonsyntenic_Dup_1095	Zm00001d034057,Zm00001d034058	Zm00008a005228,Zm00008a005229	11.7435918561	0.184798198685
Nonsyntenic_Dup_1096	Zm00001d034066,Zm00001d034067,Zm00001d034068,Zm00001d034069	Zm00008a005236,Zm00008a005237,Zm00008a005238	11.7419196771,11.7419196771,9.25546963037	5.21322231073,2.32486436194
Nonsyntenic_Dup_1097	Zm00001d034095,Zm00001d034096,Zm00001d034097,Zm00001d034104,Zm00001d034107	Zm00008a005253,Zm00008a005254,Zm00008a005257,Zm00008a005259,Zm00008a005272	0.0193902552217,0.356387946434,11.8901179496,11.8901179496	0.176505426281,0.305529131842,0.289812136233,1.04372125039
Nonsyntenic_Dup_1098	Zm00001d034103	Zm00008a005253,Zm00008a005254,Zm00008a005257,Zm00008a005259,Zm00008a005272	NA	2.72859279349e-05,0.00106122980417,0.00102563647047,0.00356358383515
Nonsyntenic_Dup_1099	Zm00001d034118	Zm00008a005253,Zm00008a005254,Zm00008a005257,Zm00008a005259,Zm00008a005272	NA	0.0766799975375,2.99400482191,2.91409057334,11.7298957315
Nonsyntenic_Dup_1100	Zm00001d034164,Zm00001d034166	Zm00008a005301,Zm00008a005303,Zm00008a005304	11.7195221304	11.7195221304,5.17266838649
Nonsyntenic_Dup_1101	Zm00001d034165	Zm00008a005302,Zm00008a005305	NA	11.8134335193
Nonsyntenic_Dup_1102	Zm00001d034167	Zm00008a005301,Zm00008a005303,Zm00008a005304	NA	7.03019145376,7.05210332421
Nonsyntenic_Dup_1103	Zm00001d034184,Zm00001d034186	Zm00008a005317	6.08146858621	NA
Nonsyntenic_Dup_1104	Zm00001d034200,Zm00001d034201	Zm00008a005332	11.7259781555	NA
Nonsyntenic_Dup_1105	Zm00001d034385,Zm00001d034387,Zm00001d034388	Zm00008a005431,Zm00008a005433,Zm00008a005434	11.7381225942,8.67979618851	1.55910554169,1.55910554169
Nonsyntenic_Dup_1106	Zm00001d034417,Zm00001d034418,Zm00001d034419	Zm00008a005456,Zm00008a005457,Zm00008a005458	1.16083114818,11.6975517561	1.16083114818,11.6975517561
Nonsyntenic_Dup_1107	Zm00001d034446,Zm00001d034454,Zm00001d034456	Zm00008a005479	7.22918931866,1.03113012464	NA
Nonsyntenic_Dup_1108	Zm00001d034447,Zm00001d034448,Zm00001d034455,Zm00001d034457	Zm00008a005480,Zm00008a005482	11.9106400325,0.00581621560694,0.00264384132734	2.42606394064e-05
Nonsyntenic_Dup_1109	Zm00001d034452,Zm00001d034453	Zm00008a005483,Zm00008a005484	9.82976429296	2.16238664014
Nonsyntenic_Dup_1110	Zm00001d034446,Zm00001d034454,Zm00001d034456	Zm00008a005481	11.7346481267,0.0218520845774	NA
Nonsyntenic_Dup_1111	Zm00001d034482,Zm00001d034483	Zm00008a005496	11.7406493707	NA
Nonsyntenic_Dup_1112	Zm00001d034488,Zm00001d034489	Zm00008a005501	11.7467301232	NA
Nonsyntenic_Dup_1113	Zm00001d034520,Zm00001d034521	Zm00008a005540,Zm00008a005541	0.00130056734028	0.000404402743768
Nonsyntenic_Dup_1114	Zm00001d034538,Zm00001d034540,Zm00001d034541,Zm00001d034542	Zm00008a005553,Zm00008a005555	11.7327705626,9.60228226767,9.60228226767	11.7327705626
Nonsyntenic_Dup_1115	Zm00001d034538,Zm00001d034540,Zm00001d034541,Zm00001d034542	Zm00008a005554	11.7235665112,7.01082563743,7.32078465702	NA
Nonsyntenic_Dup_1116	Zm00001d034551,Zm00001d034552	Zm00008a005560	11.7304420331	NA
Nonsyntenic_Dup_1117	Zm00001d034551,Zm00001d034552	Zm00008a005561,Zm00008a005562,Zm00008a005568	11.8882493285	0.000175071781047,0.000431568318223
Nonsyntenic_Dup_1118	Zm00001d034620,Zm00001d034621	Zm00008a005617	11.7294580395	NA
Nonsyntenic_Dup_1119	Zm00001d034639,Zm00001d034641,Zm00001d034642	Zm00008a005636	11.7332539891,0.538312710781	NA
Nonsyntenic_Dup_1120	Zm00001d034651,Zm00001d034653	Zm00008a005641	11.7211623879	NA
Nonsyntenic_Dup_1121	Zm00001d034675,Zm00001d034676	Zm00008a005660	8.37188892907	NA
Nonsyntenic_Dup_1122	Zm00001d034715,Zm00001d034716	Zm00008a005694	11.814336215	NA
Nonsyntenic_Dup_1123	Zm00001d034741,Zm00001d034742	Zm00008a005716	0.00279411876048	NA
Nonsyntenic_Dup_1124	Zm00001d034771,Zm00001d034773,Zm00001d034776	Zm00008a005742,Zm00008a005746	11.7228585207,7.44300799111	2.1770883887
Nonsyntenic_Dup_1125	Zm00001d034802,Zm00001d034803	Zm00008a005766	1.75000843436	NA
Nonsyntenic_Dup_1126	Zm00001d034900,Zm00001d034904	Zm00008a005847,Zm00008a005851	11.7303284752	11.7303284752
Nonsyntenic_Dup_1127	Zm00001d034945,Zm00001d034946,Zm00001d034947	Zm00008a005883,Zm00008a005884	8.56307092887,8.06369789116	11.7664064579
Nonsyntenic_Dup_1128	Zm00001d034973	Zm00008a023425,Zm00008a023426	NA	2.28783611279
Nonsyntenic_Dup_1129	Zm00001d034976,Zm00001d034977	Zm00008a023424	6.94205645191	NA
Nonsyntenic_Dup_1130	Zm00001d034986	Zm00008a023432,Zm00008a023435	NA	3.01705120026
Nonsyntenic_Dup_1131	Zm00001d035001,Zm00001d035002,Zm00001d035003	Zm00008a023452,Zm00008a023453,Zm00008a023454	0.206275661651,11.7560715796	0.429333089033,11.7560715796
Nonsyntenic_Dup_1132	Zm00001d035020,Zm00001d035021	Zm00008a023461	11.8239326511	NA
Nonsyntenic_Dup_1133	Zm00001d035056,Zm00001d035063	Zm00008a023487	11.8465598345	NA
Nonsyntenic_Dup_1134	Zm00001d035057,Zm00001d035064	Zm00008a023488	11.7232941225	NA
Nonsyntenic_Dup_1135	Zm00001d035076,Zm00001d035084	Zm00008a023502	8.72734044202	NA
Nonsyntenic_Dup_1136	Zm00001d035100,Zm00001d035101,Zm00001d035102,Zm00001d035104,Zm00001d035108,Zm00001d035109,Zm00001d035111,Zm00001d035112	Zm00008a023538,Zm00008a023539,Zm00008a023540,Zm00008a023541,Zm00008a023542	11.7177841241,0.197467610135,3.26233001345,4.70942033624,1.49698115669,8.1328479812,6.11018985851	2.42447232712,6.11018985851,8.1328479812,11.7177841241
Nonsyntenic_Dup_1137	Zm00001d035143,Zm00001d035145	Zm00008a023561	0.105957794006	NA
Nonsyntenic_Dup_1138	Zm00001d035154,Zm00001d035155	Zm00008a023567	11.7309550714	NA
Nonsyntenic_Dup_1139	Zm00001d035157,Zm00001d035161,Zm00001d035162,Zm00001d035163,Zm00001d035166	Zm00008a023571,Zm00008a023575,Zm00008a023576,Zm00008a023579,Zm00008a023580	11.876400829,11.876400829,0.0020009695787,0.0779228852578	0.000761430246078,0.00168867720602,0.000991118235735,0.00168867720602
Nonsyntenic_Dup_1140	Zm00001d035159	Zm00008a023572,Zm00008a023573	NA	11.8061582739
Nonsyntenic_Dup_1141	Zm00001d035165	Zm00008a023571,Zm00008a023575,Zm00008a023576,Zm00008a023579,Zm00008a023580	NA	1.3944246516,2.0026867231,1.19418920983,1.81001549755
Nonsyntenic_Dup_1142	Zm00001d035172,Zm00001d035174,Zm00001d035183	Zm00008a023587,Zm00008a023588	0.0543064006944,11.7409609823	0.392970474698
Nonsyntenic_Dup_1143	Zm00001d035224,Zm00001d035230,Zm00001d035234	Zm00008a023703,Zm00008a023704,Zm00008a023708	0.00207995921909,11.9042366888	0.00275827244734,0.00275827244734
Nonsyntenic_Dup_1144	Zm00001d035228,Zm00001d035229	Zm00008a023705	0.029789795141	NA
Nonsyntenic_Dup_1145	Zm00001d035246,Zm00001d035249	Zm00008a023691,Zm00008a023692,Zm00008a023695	11.7228676415	11.7228676415,11.7228676415
Nonsyntenic_Dup_1146	Zm00001d035274	Zm00008a023673,Zm00008a023675	NA	11.8161786674
Nonsyntenic_Dup_1147	Zm00001d035309,Zm00001d035310	Zm00008a023725	11.715570758	NA
Nonsyntenic_Dup_1148	Zm00001d035309,Zm00001d035310	Zm00008a023729	9.7472714516	NA
Nonsyntenic_Dup_1149	Zm00001d035389,Zm00001d035392	Zm00008a023625	11.72029943	NA
Nonsyntenic_Dup_1150	Zm00001d035400,Zm00001d035401	Zm00008a023632,Zm00008a023633	7.88123122258	3.33105770096
Nonsyntenic_Dup_1151	Zm00001d035428,Zm00001d035434	Zm00008a023649,Zm00008a023656	11.8983330886	0.00110936020219
Nonsyntenic_Dup_1152	Zm00001d035542,Zm00001d035543	Zm00008a023819	11.7593305729	NA
Nonsyntenic_Dup_1153	Zm00001d035551,Zm00001d035552	Zm00008a023825,Zm00008a023826	11.7313718499	11.7313718499
Nonsyntenic_Dup_1154	Zm00001d035558,Zm00001d035559,Zm00001d035560,Zm00001d035561,Zm00001d035562	Zm00008a023833,Zm00008a023834,Zm00008a023836,Zm00008a023837,Zm00008a023838	2.72863487932,2.36701656969,10.4399195987,11.7246082175	1.85739485629,1.35153463184,1.79901013805,1.24192648899
Nonsyntenic_Dup_1155	Zm00001d035585,Zm00001d035587	Zm00008a023860	11.7279415234	NA
Nonsyntenic_Dup_1156	Zm00001d035589	Zm00008a023862,Zm00008a023864	NA	0.114820579508
Nonsyntenic_Dup_1157	Zm00001d035591,Zm00001d035592	Zm00008a023863,Zm00008a023866,Zm00008a023871	11.7508938031	1.91045802478,1.91045802478
Nonsyntenic_Dup_1158	Zm00001d035599,Zm00001d035600	Zm00008a023877,Zm00008a023878	0.6312836748	11.764336389
Nonsyntenic_Dup_1159	Zm00001d035612,Zm00001d035614	Zm00008a023887	0.426147388415	NA
Nonsyntenic_Dup_1160	Zm00001d035617,Zm00001d035618,Zm00001d035619	Zm00008a023889	0.0032918851916,11.8327900425	NA
Nonsyntenic_Dup_1161	Zm00001d035624,Zm00001d035628	Zm00008a023893	11.7671032576	NA
Nonsyntenic_Dup_1162	Zm00001d035625,Zm00001d035629	Zm00008a023894	8.22954250576	NA
Nonsyntenic_Dup_1163	Zm00001d035638,Zm00001d035640	Zm00008a023898	11.7552893392	NA
Nonsyntenic_Dup_1164	Zm00001d035670,Zm00001d035671	Zm00008a023921,Zm00008a023922	11.7232592345	11.7232592345
Nonsyntenic_Dup_1165	Zm00001d035680,Zm00001d035681,Zm00001d035683,Zm00001d035684	Zm00008a023927	10.2362452631,11.7301534478,0.95326336378	NA
Nonsyntenic_Dup_1166	Zm00001d035680,Zm00001d035681,Zm00001d035683,Zm00001d035684	Zm00008a023932	0.000129037790879,11.8986823631,0.00313604741726	NA
Nonsyntenic_Dup_1167	Zm00001d035713,Zm00001d035714,Zm00001d035717	Zm00008a023943,Zm00008a023944,Zm00008a023949	4.42008350177,11.842638399	2.0423956497,3.35281700438
Nonsyntenic_Dup_1168	Zm00001d035720,Zm00001d035722	Zm00008a023945,Zm00008a023947	11.7353234132	11.7353234132
Nonsyntenic_Dup_1169	Zm00001d035725,Zm00001d035726	Zm00008a023956,Zm00008a023958	11.7464020354	2.94726471677
Nonsyntenic_Dup_1170	Zm00001d035753,Zm00001d035756	Zm00008a023980,Zm00008a023981	11.7200653004	11.7200653004
Nonsyntenic_Dup_1171	Zm00001d035777	Zm00008a024007,Zm00008a024008	NA	0.577369723164
Nonsyntenic_Dup_1172	Zm00001d035817,Zm00001d035818	Zm00008a024029	11.7288829351	NA
Nonsyntenic_Dup_1173	Zm00001d035823,Zm00001d035833	Zm00008a024033,Zm00008a024037	11.8450190803	5.46328317661
Nonsyntenic_Dup_1174	Zm00001d035879,Zm00001d035881	Zm00008a024072,Zm00008a024073	11.7398722108	11.7398722108
Nonsyntenic_Dup_1175	Zm00001d035901,Zm00001d035902	Zm00008a024083	11.7360368721	NA
Nonsyntenic_Dup_1176	Zm00001d035974,Zm00001d035975	Zm00008a024132,Zm00008a024133	7.72034946604	0.968340098293
Nonsyntenic_Dup_1177	Zm00001d036066,Zm00001d036068,Zm00001d036069,Zm00001d036072	Zm00008a024195,Zm00008a024198,Zm00008a024199,Zm00008a024200	3.11951054513,11.7324211181,11.7324211181	3.11951054513,11.7324211181,11.7324211181
Nonsyntenic_Dup_1178	Zm00001d036077,Zm00001d036079	Zm00008a024203	11.7315946848	NA
Nonsyntenic_Dup_1179	Zm00001d036077,Zm00001d036079	Zm00008a024205	6.67673375258	NA
Nonsyntenic_Dup_1180	Zm00001d036097,Zm00001d036098	Zm00008a024215	11.7203108359	NA
Nonsyntenic_Dup_1181	Zm00001d036110,Zm00001d036112	Zm00008a024221	11.6743733764	NA
Nonsyntenic_Dup_1182	Zm00001d036144	Zm00008a024241,Zm00008a024242	NA	11.7892882529
Nonsyntenic_Dup_1183	Zm00001d036234	Zm00008a024289,Zm00008a024296	NA	7.92168183564
Nonsyntenic_Dup_1184	Zm00001d036237,Zm00001d036238,Zm00001d036241	Zm00008a024288,Zm00008a024294,Zm00008a024300	0.000545929573424,11.8841241392	5.87914177654e-05,0.00586253969055
Nonsyntenic_Dup_1185	Zm00001d036256	Zm00008a024322,Zm00008a024325	NA	11.7259095064
Nonsyntenic_Dup_1186	Zm00001d036261,Zm00001d036262,Zm00001d036263	Zm00008a024319	11.7442101184,11.7442101184	NA
Nonsyntenic_Dup_1187	Zm00001d036264,Zm00001d036266	Zm00008a024327,Zm00008a024328	11.7192079187	6.70791412244
Nonsyntenic_Dup_1188	Zm00001d036267,Zm00001d036270,Zm00001d036272	Zm00008a024330,Zm00008a024331,Zm00008a024333	1.57172559927,1.01950938108	3.10814897278,0.297356676076
Nonsyntenic_Dup_1189	Zm00001d036267,Zm00001d036270,Zm00001d036272	Zm00008a024332,Zm00008a024334,Zm00008a024335	0.000487577592285,0.000310563883293	0.000875568804694,11.903914323
Nonsyntenic_Dup_1190	Zm00001d036311,Zm00001d036324	Zm00008a024360	11.2506691397	NA
Nonsyntenic_Dup_1191	Zm00001d036366,Zm00001d036370	Zm00008a024403,Zm00008a024404	11.7297896834	11.7297896834
Nonsyntenic_Dup_1192	Zm00001d036375,Zm00001d036378	Zm00008a024407	1.88697445397	NA
Nonsyntenic_Dup_1193	Zm00001d036375,Zm00001d036378	Zm00008a024406	11.7427775567	NA
Nonsyntenic_Dup_1194	Zm00001d036464,Zm00001d036467	Zm00008a024471	11.7346478492	NA
Nonsyntenic_Dup_1195	Zm00001d036465,Zm00001d036468	Zm00008a024471	0.0160348777494	NA
