Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Anc_Cluster_1735	Sb04g025400.1,Zm00008a016647,Zm00008a016659	Zm00008a016659	Sb04g025400.1	3.2405	1.6178	0.2978	0.8174	0.0973	2.7449	2.7651
Anc_Cluster_1735	Sb04g025400.1,Zm00008a016647,Zm00008a016659	Zm00008a016659	Zm00008a016647	37.7845	1.6178	0.0070	0.6920	0.0796	99.0000	2.7651
Anc_Cluster_1738	Sb04g025800.1,Zm00008a016677,Zm00008a016678	Zm00008a016677	Sb04g025800.1	53.6269	0.8719	0.0094	0.9305	0.0974	99.0000	0.0000
Anc_Cluster_1738	Sb04g025800.1,Zm00008a016677,Zm00008a016678	Zm00008a016678	Sb04g025800.1	0.2646	0.8719	0.0768	0.0266	0.0092	0.3469	0.0893
Anc_Cluster_1738	Sb04g025800.1,Zm00008a016677,Zm00008a016678	Zm00008a016678	Zm00008a016677	53.9568	0.8719	0.0090	0.8939	0.0922	99.0000	0.0893
Anc_Cluster_1739	Sb04g025910.1,Zm00008a016683,Zm00008a016682	Zm00008a016683	Sb04g025910.1	0.3620	2.5233	1.2338	0.1276	0.0536	0.1034	0.0745
Anc_Cluster_1739	Sb04g025910.1,Zm00008a016683,Zm00008a016682	Zm00008a016682	Sb04g025910.1	1.9922	2.5233	0.4768	0.5060	0.1338	1.0613	0.5203
Anc_Cluster_1739	Sb04g025910.1,Zm00008a016683,Zm00008a016682	Zm00008a016682	Zm00008a016683	2.7640	2.5233	0.4277	0.6714	0.1728	1.5697	1.3089
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016694	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016692	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016692	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016693	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016693	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016693	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016702	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016702	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016702	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016702	Zm00008a016693	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016695	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016695	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016695	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016695	Zm00008a016693	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016695	Zm00008a016702	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016707	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016707	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016707	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016707	Zm00008a016693	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016707	Zm00008a016702	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016707	Zm00008a016695	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016689	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016689	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016689	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016689	Zm00008a016693	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016689	Zm00008a016702	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016689	Zm00008a016695	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016689	Zm00008a016707	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016699	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016699	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016699	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016699	Zm00008a016693	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016699	Zm00008a016702	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016699	Zm00008a016695	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016699	Zm00008a016707	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016699	Zm00008a016689	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016698	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016698	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016698	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016698	Zm00008a016693	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016698	Zm00008a016702	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016698	Zm00008a016695	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016698	Zm00008a016707	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016698	Zm00008a016689	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016698	Zm00008a016699	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Zm00008a016693	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Zm00008a016702	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Zm00008a016695	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Zm00008a016707	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Zm00008a016689	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Zm00008a016699	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016690	Zm00008a016698	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016693	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016702	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016695	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016707	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016689	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016699	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016698	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016704	Zm00008a016690	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016697	Sb04g026010.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016697	Zm00008a016694	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016697	Zm00008a016692	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016697	Zm00008a016693	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016697	Zm00008a016702	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016697	Zm00008a016695	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_1740	Sb04g026010.1,Zm00008a016694,Zm00008a016692,Zm00008a016693,Zm00008a016702,Zm00008a016695,Zm00008a016707,Zm00008a016689,Zm00008a016699,Zm00008a016698,Zm00008a016690,Zm00008a016704,Zm00008a016697,Zm00008a016688	Zm00008a016697	Zm00008a016707	nan	4.6000	nan	nan	nan	nan	nan
