#compute -i *.fasta 
#Tue Jun 27 14:24:30 2017

locus	nsam	nsites	nsites_ug	S	Singletons	NMut	nhap	hapdiv	WallsB	WallsQ	ThetaW	ThetaPi	TajD	FuLiDStar	FuLiFStar	Rmin	rho87
Zm00001d030742-Zm00001d030743.fasta	2	738	528	342	342	342	2	1	1	1	0.647727	0.647727	nan	nan	nan	0	10000	
Zm00001d030743-Zm00001d030744.fasta	2	1500	510	359	359	359	2	1	1	1	0.703922	0.703922	nan	nan	nan	0	10000	
Zm00001d030744-Zm00001d030745.fasta	2	1698	1095	728	728	728	2	1	1	1	0.66484	0.66484	nan	nan	nan	0	10000	
Zm00001d030745-Zm00001d030748.fasta	2	1314	264	171	171	171	2	1	1	1	0.647727	0.647727	nan	nan	nan	0	10000	
Zm00001d030748-Zm00001d030750.fasta	2	339	147	87	87	87	2	1	1	1	0.591837	0.591837	nan	nan	nan	0	10000	
Zm00001d030750-Zm00001d030751.fasta	2	1905	216	135	135	135	2	1	1	1	0.625	0.625	nan	nan	nan	0	10000	
Zm00001d030751-Zm00001d030752.fasta	2	1899	111	78	78	78	2	1	1	1	0.702703	0.702703	nan	nan	nan	0	10000	
Zm00001d030752-Zm00001d030753.fasta	2	279	57	39	39	39	2	1	1	1	0.684211	0.684211	nan	nan	nan	0	10000	
Zm00001d030753-Zm00001d030754.fasta	2	246	144	95	95	95	2	1	1	1	0.659722	0.659722	nan	nan	nan	0	10000	
Zm00001d030754-Zm00001d030755.fasta	2	339	144	101	101	101	2	1	1	1	0.701389	0.701389	nan	nan	nan	0	10000	
Zm00001d030755-Zm00001d030756.fasta	2	399	252	182	182	182	2	1	1	1	0.722222	0.722222	nan	nan	nan	0	10000	
Zm00001d030756-Zm00001d030757.fasta	2	402	249	175	175	175	2	1	1	1	0.702811	0.702811	nan	nan	nan	0	10000	
Zm00001d030757-Zm00001d030759.fasta	2	2076	315	203	203	203	2	1	1	1	0.644444	0.644444	nan	nan	nan	0	10000	
Zm00001d030759-Zm00001d030760.fasta	2	3699	1764	1180	1180	1180	2	1	1	1	0.668934	0.668934	nan	nan	nan	0	10000	
Zm00001d030760-Zm00001d030761.fasta	2	3435	480	312	312	312	2	1	1	1	0.65	0.65	nan	nan	nan	0	10000	
Zm00001d030761-Zm00001d030762.fasta	2	660	447	307	307	307	2	1	1	1	0.686801	0.686801	nan	nan	nan	0	10000	
Zm00001d030762-Zm00001d030764.fasta	2	645	402	265	265	265	2	1	1	1	0.659204	0.659204	nan	nan	nan	0	10000	
Zm00001d030764-Zm00001d030765.fasta	2	1971	438	297	297	297	2	1	1	1	0.678082	0.678082	nan	nan	nan	0	10000	
Zm00001d030765-Zm00001d030766.fasta	2	2397	1428	946	946	946	2	1	1	1	0.662465	0.662465	nan	nan	nan	0	10000	
Zm00001d030766-Zm00001d030767.fasta	2	1923	378	242	242	242	2	1	1	1	0.640212	0.640212	nan	nan	nan	0	10000	
Zm00001d030767-Zm00001d030770.fasta	2	2151	414	278	278	278	2	1	1	1	0.671498	0.671498	nan	nan	nan	0	10000	
Zm00001d030770-Zm00001d030772.fasta	2	2232	483	331	331	331	2	1	1	1	0.6853	0.6853	nan	nan	nan	0	10000	
Zm00001d030772-Zm00001d030773.fasta	2	1323	510	324	324	324	2	1	1	1	0.635294	0.635294	nan	nan	nan	0	10000	
Zm00001d030773-Zm00001d030774.fasta	2	2115	981	637	637	637	2	1	1	1	0.649337	0.649337	nan	nan	nan	0	10000	
Zm00001d030774-Zm00001d030775.fasta	2	1968	888	610	610	610	2	1	1	1	0.686937	0.686937	nan	nan	nan	0	10000	
Zm00001d030775-Zm00001d030777.fasta	2	1050	288	192	192	192	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d030777-Zm00001d030780.fasta	2	495	306	204	204	204	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d030780-Zm00001d030781.fasta	2	555	225	142	142	142	2	1	1	1	0.631111	0.631111	nan	nan	nan	0	10000	
Zm00001d030781-Zm00001d030782.fasta	2	6135	291	188	188	188	2	1	1	1	0.646048	0.646048	nan	nan	nan	0	10000	
Zm00001d030782-Zm00001d030784.fasta	2	6600	1911	1208	1208	1208	2	1	1	1	0.63213	0.63213	nan	nan	nan	0	10000	
Zm00001d030784-Zm00001d030785.fasta	2	2379	378	251	251	251	2	1	1	1	0.664021	0.664021	nan	nan	nan	0	10000	
Zm00001d030785-Zm00001d030786.fasta	2	546	222	153	153	153	2	1	1	1	0.689189	0.689189	nan	nan	nan	0	10000	
Zm00001d030786-Zm00001d030787.fasta	2	579	333	210	210	210	2	1	1	1	0.630631	0.630631	nan	nan	nan	0	10000	
Zm00001d030787-Zm00001d030790.fasta	2	1653	486	315	315	315	2	1	1	1	0.648148	0.648148	nan	nan	nan	0	10000	
Zm00001d030790-Zm00001d030791.fasta	2	1977	1290	848	848	848	2	1	1	1	0.657364	0.657364	nan	nan	nan	0	10000	
Zm00001d030791-Zm00001d030795.fasta	2	2229	1584	1071	1071	1071	2	1	1	1	0.676136	0.676136	nan	nan	nan	0	10000	
Zm00001d030795-Zm00001d030796.fasta	2	3120	1896	1267	1267	1267	2	1	1	1	0.668249	0.668249	nan	nan	nan	0	10000	
Zm00001d030796-Zm00001d030797.fasta	2	2916	540	333	333	333	2	1	1	1	0.616667	0.616667	nan	nan	nan	0	10000	
Zm00001d030797-Zm00001d030801.fasta	2	1362	582	386	386	386	2	1	1	1	0.66323	0.66323	nan	nan	nan	0	10000	
Zm00001d030801-Zm00001d030802.fasta	2	1344	324	193	193	193	2	1	1	1	0.595679	0.595679	nan	nan	nan	0	10000	
Zm00001d030802-Zm00001d030803.fasta	2	1029	321	203	203	203	2	1	1	1	0.632399	0.632399	nan	nan	nan	0	10000	
Zm00001d030803-Zm00001d030806.fasta	2	1023	201	140	140	140	2	1	1	1	0.696517	0.696517	nan	nan	nan	0	10000	
Zm00001d030806-Zm00001d030809.fasta	2	1290	201	137	137	137	2	1	1	1	0.681592	0.681592	nan	nan	nan	0	10000	
Zm00001d030809-Zm00001d030811.fasta	2	1335	453	299	299	299	2	1	1	1	0.660044	0.660044	nan	nan	nan	0	10000	
Zm00001d030811-Zm00001d030812.fasta	2	951	468	303	303	303	2	1	1	1	0.647436	0.647436	nan	nan	nan	0	10000	
Zm00001d030812-Zm00001d030813.fasta	2	1044	618	432	432	432	2	1	1	1	0.699029	0.699029	nan	nan	nan	0	10000	
Zm00001d030813-Zm00001d030814.fasta	2	942	603	410	410	410	2	1	1	1	0.679934	0.679934	nan	nan	nan	0	10000	
Zm00001d030814-Zm00001d030815.fasta	2	2046	735	483	483	483	2	1	1	1	0.657143	0.657143	nan	nan	nan	0	10000	
Zm00001d030815-Zm00001d030817.fasta	2	2118	1227	820	820	820	2	1	1	1	0.668297	0.668297	nan	nan	nan	0	10000	
Zm00001d030817-Zm00001d030818.fasta	2	1440	609	405	405	405	2	1	1	1	0.665025	0.665025	nan	nan	nan	0	10000	
Zm00001d030818-Zm00001d030819.fasta	2	1341	471	321	321	321	2	1	1	1	0.681529	0.681529	nan	nan	nan	0	10000	
Zm00001d030819-Zm00001d030821.fasta	2	1131	201	15	15	15	2	1	1	1	0.0746269	0.0746269	nan	nan	nan	0	10000	
Zm00001d030821-Zm00001d030822.fasta	2	342	162	110	110	110	2	1	1	1	0.679012	0.679012	nan	nan	nan	0	10000	
Zm00001d030822-Zm00001d030824.fasta	2	675	303	205	205	205	2	1	1	1	0.676568	0.676568	nan	nan	nan	0	10000	
Zm00001d030824-Zm00001d030825.fasta	2	774	510	327	327	327	2	1	1	1	0.641176	0.641176	nan	nan	nan	0	10000	
Zm00001d030825-Zm00001d030827.fasta	2	621	372	248	248	248	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d030827-Zm00001d030828.fasta	2	384	123	82	82	82	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d030828-Zm00001d030829.fasta	2	600	123	82	82	82	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d030829-Zm00001d030830.fasta	2	792	342	232	232	232	2	1	1	1	0.678363	0.678363	nan	nan	nan	0	10000	
Zm00001d030830-Zm00001d030831.fasta	2	540	159	99	99	99	2	1	1	1	0.622642	0.622642	nan	nan	nan	0	10000	
Zm00001d030831-Zm00001d030832.fasta	2	1494	165	101	101	101	2	1	1	1	0.612121	0.612121	nan	nan	nan	0	10000	
Zm00001d030832-Zm00001d030833.fasta	2	1722	780	485	485	485	2	1	1	1	0.621795	0.621795	nan	nan	nan	0	10000	
Zm00001d030833-Zm00001d030834.fasta	2	1074	582	362	362	362	2	1	1	1	0.621993	0.621993	nan	nan	nan	0	10000	
Zm00001d030834-Zm00001d030837.fasta	2	1596	489	279	279	279	2	1	1	1	0.570552	0.570552	nan	nan	nan	0	10000	
Zm00001d030837-Zm00001d030838.fasta	2	1599	693	439	439	439	2	1	1	1	0.633478	0.633478	nan	nan	nan	0	10000	
Zm00001d030838-Zm00001d030841.fasta	2	1032	546	362	362	362	2	1	1	1	0.663004	0.663004	nan	nan	nan	0	10000	
Zm00001d030841-Zm00001d030842.fasta	2	1095	240	121	121	121	2	1	1	1	0.504167	0.504167	nan	nan	nan	0	10000	
Zm00001d030842-Zm00001d030843.fasta	2	780	570	377	377	377	2	1	1	1	0.661404	0.661404	nan	nan	nan	0	10000	
Zm00001d030843-Zm00001d030845.fasta	2	1605	711	440	440	440	2	1	1	1	0.618847	0.618847	nan	nan	nan	0	10000	
Zm00001d030845-Zm00001d030846.fasta	2	2064	1215	798	798	798	2	1	1	1	0.65679	0.65679	nan	nan	nan	0	10000	
Zm00001d030846-Zm00001d030847.fasta	2	1890	279	156	156	156	2	1	1	1	0.55914	0.55914	nan	nan	nan	0	10000	
Zm00001d030847-Zm00001d030848.fasta	2	933	393	244	244	244	2	1	1	1	0.620865	0.620865	nan	nan	nan	0	10000	
Zm00001d030848-Zm00001d030849.fasta	2	1398	732	432	432	432	2	1	1	1	0.590164	0.590164	nan	nan	nan	0	10000	
Zm00001d030849-Zm00001d030850.fasta	2	1308	573	349	349	349	2	1	1	1	0.609075	0.609075	nan	nan	nan	0	10000	
Zm00001d030850-Zm00001d030851.fasta	2	1557	609	401	401	401	2	1	1	1	0.658456	0.658456	nan	nan	nan	0	10000	
Zm00001d030851-Zm00001d030855.fasta	2	1662	621	426	426	426	2	1	1	1	0.68599	0.68599	nan	nan	nan	0	10000	
Zm00001d030855-Zm00001d030856.fasta	2	1617	702	467	467	467	2	1	1	1	0.665242	0.665242	nan	nan	nan	0	10000	
Zm00001d030856-Zm00001d030858.fasta	2	1716	711	423	423	423	2	1	1	1	0.594937	0.594937	nan	nan	nan	0	10000	
Zm00001d030858-Zm00001d030859.fasta	2	1980	744	476	476	476	2	1	1	1	0.639785	0.639785	nan	nan	nan	0	10000	
Zm00001d030859-Zm00001d030860.fasta	2	2490	1500	956	956	956	2	1	1	1	0.637333	0.637333	nan	nan	nan	0	10000	
Zm00001d030860-Zm00001d030861.fasta	2	2115	267	159	159	159	2	1	1	1	0.595506	0.595506	nan	nan	nan	0	10000	
Zm00001d030861-Zm00001d030862.fasta	2	1245	282	182	182	182	2	1	1	1	0.64539	0.64539	nan	nan	nan	0	10000	
Zm00001d030862-Zm00001d030863.fasta	2	1650	978	636	636	636	2	1	1	1	0.650307	0.650307	nan	nan	nan	0	10000	
Zm00001d030863-Zm00001d030864.fasta	2	2079	1230	816	816	816	2	1	1	1	0.663415	0.663415	nan	nan	nan	0	10000	
Zm00001d030864-Zm00001d030865.fasta	2	1926	219	159	159	159	2	1	1	1	0.726027	0.726027	nan	nan	nan	0	10000	
Zm00001d030865-Zm00001d030866.fasta	2	651	210	139	139	139	2	1	1	1	0.661905	0.661905	nan	nan	nan	0	10000	
Zm00001d030866-Zm00001d030867.fasta	2	714	402	265	265	265	2	1	1	1	0.659204	0.659204	nan	nan	nan	0	10000	
Zm00001d030867-Zm00001d030868.fasta	2	1707	438	304	304	304	2	1	1	1	0.694064	0.694064	nan	nan	nan	0	10000	
Zm00001d030868-Zm00001d030870.fasta	2	1671	354	233	233	233	2	1	1	1	0.658192	0.658192	nan	nan	nan	0	10000	
Zm00001d030870-Zm00001d030871.fasta	2	1470	354	244	244	244	2	1	1	1	0.689266	0.689266	nan	nan	nan	0	10000	
Zm00001d030871-Zm00001d030874.fasta	2	1470	333	235	235	235	2	1	1	1	0.705706	0.705706	nan	nan	nan	0	10000	
Zm00001d030874-Zm00001d030875.fasta	2	573	288	200	200	200	2	1	1	1	0.694444	0.694444	nan	nan	nan	0	10000	
Zm00001d030875-Zm00001d030877.fasta	2	1851	432	298	298	298	2	1	1	1	0.689815	0.689815	nan	nan	nan	0	10000	
Zm00001d030877-Zm00001d030879.fasta	2	1896	777	509	509	509	2	1	1	1	0.655084	0.655084	nan	nan	nan	0	10000	
Zm00001d030879-Zm00001d030881.fasta	2	1062	249	160	160	160	2	1	1	1	0.64257	0.64257	nan	nan	nan	0	10000	
Zm00001d030881-Zm00001d030888.fasta	2	2616	393	252	252	252	2	1	1	1	0.641221	0.641221	nan	nan	nan	0	10000	
Zm00001d030888-Zm00001d030891.fasta	2	2859	858	503	503	503	2	1	1	1	0.586247	0.586247	nan	nan	nan	0	10000	
Zm00001d030891-Zm00001d030892.fasta	2	2175	762	477	477	477	2	1	1	1	0.625984	0.625984	nan	nan	nan	0	10000	
Zm00001d030892-Zm00001d030893.fasta	2	3189	1710	1108	1108	1108	2	1	1	1	0.647953	0.647953	nan	nan	nan	0	10000	
Zm00001d030893-Zm00001d030894.fasta	2	3150	951	642	642	642	2	1	1	1	0.675079	0.675079	nan	nan	nan	0	10000	
Zm00001d030894-Zm00001d030895.fasta	2	1134	447	257	257	257	2	1	1	1	0.574944	0.574944	nan	nan	nan	0	10000	
Zm00001d030895-Zm00001d030897.fasta	2	642	375	243	243	243	2	1	1	1	0.648	0.648	nan	nan	nan	0	10000	
Zm00001d030897-Zm00001d030899.fasta	2	546	294	197	197	197	2	1	1	1	0.670068	0.670068	nan	nan	nan	0	10000	
Zm00001d030899-Zm00001d030900.fasta	2	2757	306	197	197	197	2	1	1	1	0.643791	0.643791	nan	nan	nan	0	10000	
Zm00001d030900-Zm00001d030901.fasta	2	2898	1332	830	830	830	2	1	1	1	0.623123	0.623123	nan	nan	nan	0	10000	
Zm00001d030901-Zm00001d030902.fasta	2	1536	372	263	263	263	2	1	1	1	0.706989	0.706989	nan	nan	nan	0	10000	
Zm00001d030902-Zm00001d030906.fasta	2	384	315	204	204	204	2	1	1	1	0.647619	0.647619	nan	nan	nan	0	10000	
Zm00001d030906-Zm00001d030907.fasta	2	1110	312	202	202	202	2	1	1	1	0.647436	0.647436	nan	nan	nan	0	10000	
Zm00001d030907-Zm00001d030908.fasta	2	1128	852	331	331	331	2	1	1	1	0.388498	0.388498	nan	nan	nan	0	10000	
Zm00001d030908-Zm00001d030909.fasta	2	996	642	396	396	396	2	1	1	1	0.616822	0.616822	nan	nan	nan	0	10000	
Zm00001d030909-Zm00001d030910.fasta	2	915	489	303	303	303	2	1	1	1	0.619632	0.619632	nan	nan	nan	0	10000	
Zm00001d030910-Zm00001d030911.fasta	2	708	477	310	310	310	2	1	1	1	0.649895	0.649895	nan	nan	nan	0	10000	
Zm00001d030911-Zm00001d030914.fasta	2	1803	537	385	385	385	2	1	1	1	0.716946	0.716946	nan	nan	nan	0	10000	
Zm00001d030914-Zm00001d030915.fasta	2	1806	318	229	229	229	2	1	1	1	0.720126	0.720126	nan	nan	nan	0	10000	
Zm00001d030915-Zm00001d030916.fasta	2	2661	297	169	169	169	2	1	1	1	0.569024	0.569024	nan	nan	nan	0	10000	
Zm00001d030916-Zm00001d030918.fasta	2	2646	237	163	163	163	2	1	1	1	0.687764	0.687764	nan	nan	nan	0	10000	
Zm00001d030918-Zm00001d030919.fasta	2	246	246	22	22	22	2	1	1	1	0.0894309	0.0894309	nan	nan	nan	0	10000	
Zm00001d030919-Zm00001d030920.fasta	2	255	177	117	117	117	2	1	1	1	0.661017	0.661017	nan	nan	nan	0	10000	
Zm00001d030920-Zm00001d030921.fasta	2	255	177	114	114	114	2	1	1	1	0.644068	0.644068	nan	nan	nan	0	10000	
Zm00001d030921-Zm00001d030923.fasta	2	246	246	14	14	14	2	1	1	1	0.0569106	0.0569106	nan	nan	nan	0	10000	
Zm00001d030923-Zm00001d030924.fasta	2	246	246	14	14	14	2	1	1	1	0.0569106	0.0569106	nan	nan	nan	0	10000	
Zm00001d030924-Zm00001d030926.fasta	2	246	246	14	14	14	2	1	1	1	0.0569106	0.0569106	nan	nan	nan	0	10000	
Zm00001d030926-Zm00001d030927.fasta	2	471	246	49	49	49	2	1	1	1	0.199187	0.199187	nan	nan	nan	0	10000	
Zm00001d030927-Zm00001d030930.fasta	2	840	312	202	202	202	2	1	1	1	0.647436	0.647436	nan	nan	nan	0	10000	
Zm00001d030930-Zm00001d030932.fasta	2	714	213	133	133	133	2	1	1	1	0.624413	0.624413	nan	nan	nan	0	10000	
Zm00001d030932-Zm00001d030933.fasta	2	246	246	19	19	19	2	1	1	1	0.0772358	0.0772358	nan	nan	nan	0	10000	
Zm00001d030933-Zm00001d030934.fasta	2	483	240	150	150	150	2	1	1	1	0.625	0.625	nan	nan	nan	0	10000	
Zm00001d030934-Zm00001d030935.fasta	2	8292	474	309	309	309	2	1	1	1	0.651899	0.651899	nan	nan	nan	0	10000	
Zm00001d030935-Zm00001d030936.fasta	2	8316	627	443	443	443	2	1	1	1	0.706539	0.706539	nan	nan	nan	0	10000	
Zm00001d030936-Zm00001d030937.fasta	2	3396	603	389	389	389	2	1	1	1	0.645108	0.645108	nan	nan	nan	0	10000	
Zm00001d030937-Zm00001d030938.fasta	2	3348	276	188	188	188	2	1	1	1	0.681159	0.681159	nan	nan	nan	0	10000	
Zm00001d030938-Zm00001d030939.fasta	2	1365	279	190	190	190	2	1	1	1	0.681004	0.681004	nan	nan	nan	0	10000	
Zm00001d030939-Zm00001d030940.fasta	2	1869	894	581	581	581	2	1	1	1	0.649888	0.649888	nan	nan	nan	0	10000	
Zm00001d030940-Zm00001d030941.fasta	2	1551	699	399	399	399	2	1	1	1	0.570815	0.570815	nan	nan	nan	0	10000	
Zm00001d030941-Zm00001d030942.fasta	2	2196	819	252	252	252	2	1	1	1	0.307692	0.307692	nan	nan	nan	0	10000	
Zm00001d030942-Zm00001d030944.fasta	2	2196	849	551	551	551	2	1	1	1	0.648999	0.648999	nan	nan	nan	0	10000	
Zm00001d030944-Zm00001d030945.fasta	2	1347	732	476	476	476	2	1	1	1	0.650273	0.650273	nan	nan	nan	0	10000	
Zm00001d030945-Zm00001d030947.fasta	2	1755	1101	634	634	634	2	1	1	1	0.57584	0.57584	nan	nan	nan	0	10000	
Zm00001d030947-Zm00001d030950.fasta	2	1659	1593	42	42	42	2	1	1	1	0.0263653	0.0263653	nan	nan	nan	0	10000	
Zm00001d030950-Zm00001d030951.fasta	2	1890	909	561	561	561	2	1	1	1	0.617162	0.617162	nan	nan	nan	0	10000	
Zm00001d030951-Zm00001d030952.fasta	2	1332	708	467	467	467	2	1	1	1	0.659605	0.659605	nan	nan	nan	0	10000	
Zm00001d030952-Zm00001d030953.fasta	2	1704	816	540	540	540	2	1	1	1	0.661765	0.661765	nan	nan	nan	0	10000	
Zm00001d030953-Zm00001d030954.fasta	2	1908	648	433	433	433	2	1	1	1	0.66821	0.66821	nan	nan	nan	0	10000	
Zm00001d030954-Zm00001d030955.fasta	2	939	609	400	400	400	2	1	1	1	0.656814	0.656814	nan	nan	nan	0	10000	
Zm00001d030955-Zm00001d030958.fasta	2	1425	624	384	384	384	2	1	1	1	0.615385	0.615385	nan	nan	nan	0	10000	
Zm00001d030958-Zm00001d030959.fasta	2	1377	345	234	234	234	2	1	1	1	0.678261	0.678261	nan	nan	nan	0	10000	
Zm00001d030959-Zm00001d030960.fasta	2	3378	348	237	237	237	2	1	1	1	0.681034	0.681034	nan	nan	nan	0	10000	
Zm00001d030960-Zm00001d030962.fasta	2	3546	1347	908	908	908	2	1	1	1	0.674091	0.674091	nan	nan	nan	0	10000	
Zm00001d030962-Zm00001d030963.fasta	2	1521	264	181	181	181	2	1	1	1	0.685606	0.685606	nan	nan	nan	0	10000	
Zm00001d030963-Zm00001d030964.fasta	2	495	204	119	119	119	2	1	1	1	0.583333	0.583333	nan	nan	nan	0	10000	
Zm00001d030964-Zm00001d030965.fasta	2	567	336	213	213	213	2	1	1	1	0.633929	0.633929	nan	nan	nan	0	10000	
Zm00001d030965-Zm00001d030967.fasta	2	1434	447	289	289	289	2	1	1	1	0.646532	0.646532	nan	nan	nan	0	10000	
Zm00001d030967-Zm00001d030968.fasta	2	1701	1236	804	804	804	2	1	1	1	0.650485	0.650485	nan	nan	nan	0	10000	
Zm00001d030968-Zm00001d030969.fasta	2	1782	870	612	612	612	2	1	1	1	0.703448	0.703448	nan	nan	nan	0	10000	
Zm00001d030969-Zm00001d030971.fasta	2	1350	717	442	442	442	2	1	1	1	0.616457	0.616457	nan	nan	nan	0	10000	
Zm00001d030971-Zm00001d030972.fasta	2	966	819	118	118	118	2	1	1	1	0.144078	0.144078	nan	nan	nan	0	10000	
Zm00001d030972-Zm00001d030973.fasta	2	855	126	86	86	86	2	1	1	1	0.68254	0.68254	nan	nan	nan	0	10000	
Zm00001d030973-Zm00001d030974.fasta	2	516	138	88	88	88	2	1	1	1	0.637681	0.637681	nan	nan	nan	0	10000	
Zm00001d030974-Zm00001d030975.fasta	2	1032	498	326	326	326	2	1	1	1	0.654618	0.654618	nan	nan	nan	0	10000	
Zm00001d030975-Zm00001d030976.fasta	2	1599	864	582	582	582	2	1	1	1	0.673611	0.673611	nan	nan	nan	0	10000	
Zm00001d030976-Zm00001d030980.fasta	2	1485	321	192	192	192	2	1	1	1	0.598131	0.598131	nan	nan	nan	0	10000	
Zm00001d030980-Zm00001d030981.fasta	2	3318	312	188	188	188	2	1	1	1	0.602564	0.602564	nan	nan	nan	0	10000	
Zm00001d030981-Zm00001d030982.fasta	2	3336	1305	847	847	847	2	1	1	1	0.649042	0.649042	nan	nan	nan	0	10000	
Zm00001d030982-Zm00001d030984.fasta	2	1458	810	527	527	527	2	1	1	1	0.650617	0.650617	nan	nan	nan	0	10000	
Zm00001d030984-Zm00001d030985.fasta	2	1545	786	507	507	507	2	1	1	1	0.645038	0.645038	nan	nan	nan	0	10000	
Zm00001d030985-Zm00001d030987.fasta	2	1431	243	160	160	160	2	1	1	1	0.658436	0.658436	nan	nan	nan	0	10000	
Zm00001d030987-Zm00001d030988.fasta	2	564	174	117	117	117	2	1	1	1	0.672414	0.672414	nan	nan	nan	0	10000	
Zm00001d030988-Zm00001d030989.fasta	2	609	366	227	227	227	2	1	1	1	0.620219	0.620219	nan	nan	nan	0	10000	
Zm00001d030989-Zm00001d030990.fasta	2	1863	402	228	228	228	2	1	1	1	0.567164	0.567164	nan	nan	nan	0	10000	
Zm00001d030990-Zm00001d030991.fasta	2	1890	468	293	293	293	2	1	1	1	0.626068	0.626068	nan	nan	nan	0	10000	
Zm00001d030991-Zm00001d030992.fasta	2	588	126	82	82	82	2	1	1	1	0.650794	0.650794	nan	nan	nan	0	10000	
Zm00001d030992-Zm00001d030993.fasta	2	600	141	89	89	89	2	1	1	1	0.631206	0.631206	nan	nan	nan	0	10000	
Zm00001d030993-Zm00001d030994.fasta	2	1305	573	350	350	350	2	1	1	1	0.61082	0.61082	nan	nan	nan	0	10000	
Zm00001d030994-Zm00001d030995.fasta	2	1407	804	510	510	510	2	1	1	1	0.634328	0.634328	nan	nan	nan	0	10000	
Zm00001d030995-Zm00001d030996.fasta	2	2535	798	552	552	552	2	1	1	1	0.691729	0.691729	nan	nan	nan	0	10000	
Zm00001d030996-Zm00001d030997.fasta	2	2445	843	576	576	576	2	1	1	1	0.683274	0.683274	nan	nan	nan	0	10000	
Zm00001d030997-Zm00001d030998.fasta	2	2766	711	496	496	496	2	1	1	1	0.697609	0.697609	nan	nan	nan	0	10000	
Zm00001d030998-Zm00001d030999.fasta	2	2994	1419	921	921	921	2	1	1	1	0.649049	0.649049	nan	nan	nan	0	10000	
Zm00001d030999-Zm00001d031000.fasta	2	1824	342	228	228	228	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d031000-Zm00001d031001.fasta	2	504	204	126	126	126	2	1	1	1	0.617647	0.617647	nan	nan	nan	0	10000	
Zm00001d031001-Zm00001d031002.fasta	2	1224	348	236	236	236	2	1	1	1	0.678161	0.678161	nan	nan	nan	0	10000	
Zm00001d031002-Zm00001d031003.fasta	2	1254	618	413	413	413	2	1	1	1	0.668285	0.668285	nan	nan	nan	0	10000	
Zm00001d031003-Zm00001d031004.fasta	2	984	459	299	299	299	2	1	1	1	0.651416	0.651416	nan	nan	nan	0	10000	
Zm00001d031004-Zm00001d031005.fasta	2	4803	720	492	492	492	2	1	1	1	0.683333	0.683333	nan	nan	nan	0	10000	
Zm00001d031005-Zm00001d031008.fasta	2	4872	1059	692	692	692	2	1	1	1	0.653447	0.653447	nan	nan	nan	0	10000	
Zm00001d031008-Zm00001d031009.fasta	2	2604	1080	627	627	627	2	1	1	1	0.580556	0.580556	nan	nan	nan	0	10000	
Zm00001d031009-Zm00001d031011.fasta	2	2604	1116	752	752	752	2	1	1	1	0.673835	0.673835	nan	nan	nan	0	10000	
Zm00001d031011-Zm00001d031013.fasta	2	2409	1068	688	688	688	2	1	1	1	0.644195	0.644195	nan	nan	nan	0	10000	
Zm00001d031013-Zm00001d031014.fasta	2	2376	993	639	639	639	2	1	1	1	0.643505	0.643505	nan	nan	nan	0	10000	
Zm00001d031014-Zm00001d031017.fasta	2	1176	450	298	298	298	2	1	1	1	0.662222	0.662222	nan	nan	nan	0	10000	
Zm00001d031017-Zm00001d031018.fasta	2	1182	489	340	340	340	2	1	1	1	0.695297	0.695297	nan	nan	nan	0	10000	
Zm00001d031018-Zm00001d031019.fasta	2	1605	840	557	557	557	2	1	1	1	0.663095	0.663095	nan	nan	nan	0	10000	
Zm00001d031019-Zm00001d031020.fasta	2	1437	360	247	247	247	2	1	1	1	0.686111	0.686111	nan	nan	nan	0	10000	
Zm00001d031020-Zm00001d031022.fasta	2	510	213	125	125	125	2	1	1	1	0.586854	0.586854	nan	nan	nan	0	10000	
Zm00001d031022-Zm00001d031023.fasta	2	2028	213	42	42	42	2	1	1	1	0.197183	0.197183	nan	nan	nan	0	10000	
Zm00001d031023-Zm00001d031024.fasta	2	2064	1275	833	833	833	2	1	1	1	0.653333	0.653333	nan	nan	nan	0	10000	
Zm00001d031024-Zm00001d031026.fasta	2	1443	804	525	525	525	2	1	1	1	0.652985	0.652985	nan	nan	nan	0	10000	
Zm00001d031026-Zm00001d031027.fasta	2	1800	912	596	596	596	2	1	1	1	0.653509	0.653509	nan	nan	nan	0	10000	
Zm00001d031027-Zm00001d031028.fasta	2	1932	858	560	560	560	2	1	1	1	0.652681	0.652681	nan	nan	nan	0	10000	
Zm00001d031028-Zm00001d031030.fasta	2	1014	246	176	176	176	2	1	1	1	0.715447	0.715447	nan	nan	nan	0	10000	
Zm00001d031030-Zm00001d031031.fasta	2	246	246	1	1	1	2	1	NA	NA	0.00406504	0.00406504	nan	nan	0.707107	4294967295	10000	
Zm00001d031031-Zm00001d031032.fasta	2	711	243	161	161	161	2	1	1	1	0.662551	0.662551	nan	nan	nan	0	10000	
Zm00001d031032-Zm00001d031033.fasta	2	879	510	336	336	336	2	1	1	1	0.658824	0.658824	nan	nan	nan	0	10000	
Zm00001d031033-Zm00001d031034.fasta	2	681	246	163	163	163	2	1	1	1	0.662602	0.662602	nan	nan	nan	0	10000	
