#compute -i *.fasta 
#Sat Jun 24 21:37:00 2017

locus	nsam	nsites	nsites_ug	S	Singletons	NMut	nhap	hapdiv	WallsB	WallsQ	ThetaW	ThetaPi	TajD	FuLiDStar	FuLiFStar	Rmin	rho87
Zm00001d031380-Zm00001d031404.fasta	2	414	333	34	34	34	2	1	1	1	0.102102	0.102102	nan	nan	nan	0	10000	
Zm00001d031380-Zm00001d031409.fasta	2	423	333	38	38	38	2	1	1	1	0.114114	0.114114	nan	nan	nan	0	10000	
Zm00001d031380-Zm00001d031410.fasta	2	399	162	46	46	46	2	1	1	1	0.283951	0.283951	nan	nan	nan	0	10000	
Zm00001d031384-Zm00001d031381.fasta	2	1752	768	521	521	521	2	1	1	1	0.678385	0.678385	nan	nan	nan	0	10000	
Zm00001d031395-Zm00001d031366.fasta	2	2688	2067	106	106	106	2	1	1	1	0.0512821	0.0512821	nan	nan	nan	0	10000	
Zm00001d031395-Zm00001d031372.fasta	2	2589	2037	274	274	274	2	1	1	1	0.134512	0.134512	nan	nan	nan	0	10000	
Zm00001d031395-Zm00001d031381.fasta	2	2250	924	18	18	18	2	1	1	1	0.0194805	0.0194805	nan	nan	nan	0	10000	
Zm00001d031395-Zm00001d031384.fasta	2	2433	1413	217	217	217	2	1	1	1	0.153574	0.153574	nan	nan	nan	0	10000	
Zm00001d031395-Zm00001d031407.fasta	2	2709	1926	113	113	113	2	1	1	1	0.0586708	0.0586708	nan	nan	nan	0	10000	
Zm00001d031396-Zm00001d031410.fasta	2	291	228	5	5	5	2	1	1	1	0.0219298	0.0219298	nan	nan	nan	0	10000	
Zm00001d031402-Zm00001d031349.fasta	2	1212	330	70	70	70	2	1	1	1	0.212121	0.212121	nan	nan	nan	0	10000	
Zm00001d031402-Zm00001d031364.fasta	2	918	294	74	74	74	2	1	1	1	0.251701	0.251701	nan	nan	nan	0	10000	
Zm00001d031402-Zm00001d031379.fasta	2	1173	330	73	73	73	2	1	1	1	0.221212	0.221212	nan	nan	nan	0	10000	
Zm00001d031402-Zm00001d031403.fasta	2	663	315	196	196	196	2	1	1	1	0.622222	0.622222	nan	nan	nan	0	10000	
Zm00001d031404-Zm00001d031396.fasta	2	423	282	22	22	22	2	1	1	1	0.0780142	0.0780142	nan	nan	nan	0	10000	
Zm00001d031404-Zm00001d031410.fasta	2	423	219	17	17	17	2	1	1	1	0.0776256	0.0776256	nan	nan	nan	0	10000	
Zm00001d031407-Zm00001d031366.fasta	2	2523	2367	103	103	103	2	1	1	1	0.043515	0.043515	nan	nan	nan	0	10000	
Zm00001d031407-Zm00001d031372.fasta	2	2514	2247	199	199	199	2	1	1	1	0.0885625	0.0885625	nan	nan	nan	0	10000	
Zm00001d031407-Zm00001d031381.fasta	2	2385	924	30	30	30	2	1	1	1	0.0324675	0.0324675	nan	nan	nan	0	10000	
Zm00001d031407-Zm00001d031384.fasta	2	2514	1467	303	303	303	2	1	1	1	0.206544	0.206544	nan	nan	nan	0	10000	
Zm00001d031409-Zm00001d031396.fasta	2	423	291	7	7	7	2	1	1	1	0.024055	0.024055	nan	nan	nan	0	10000	
Zm00001d031409-Zm00001d031404.fasta	2	423	414	23	23	23	2	1	1	1	0.0555556	0.0555556	nan	nan	nan	0	10000	
Zm00001d031409-Zm00001d031410.fasta	0	423	228	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d031437-Zm00001d031434.fasta	2	2436	699	335	335	335	2	1	1	1	0.479256	0.479256	nan	nan	nan	0	10000	
Zm00001d031457-Zm00001d031459.fasta	2	3327	936	602	602	602	2	1	1	1	0.643162	0.643162	nan	nan	nan	0	10000	
Zm00001d031466-Zm00001d031467.fasta	2	1848	861	579	579	579	2	1	1	1	0.672474	0.672474	nan	nan	nan	0	10000	
Zm00001d031488-Zm00001d031489.fasta	2	2478	984	678	678	678	2	1	1	1	0.689024	0.689024	nan	nan	nan	0	10000	
Zm00001d031498-Zm00001d031500.fasta	2	591	483	207	207	207	2	1	1	1	0.428571	0.428571	nan	nan	nan	0	10000	
Zm00001d031499-Zm00001d031498.fasta	2	618	579	228	228	228	2	1	1	1	0.393782	0.393782	nan	nan	nan	0	10000	
Zm00001d031499-Zm00001d031500.fasta	2	612	483	207	207	207	2	1	1	1	0.428571	0.428571	nan	nan	nan	0	10000	
Zm00001d031501-Zm00001d031498.fasta	2	747	570	236	236	236	2	1	1	1	0.414035	0.414035	nan	nan	nan	0	10000	
Zm00001d031501-Zm00001d031499.fasta	2	768	570	241	241	241	2	1	1	1	0.422807	0.422807	nan	nan	nan	0	10000	
Zm00001d031501-Zm00001d031500.fasta	2	732	483	190	190	190	2	1	1	1	0.393375	0.393375	nan	nan	nan	0	10000	
Zm00001d031517-Zm00001d031516.fasta	2	681	453	266	266	266	2	1	1	1	0.587196	0.587196	nan	nan	nan	0	10000	
Zm00001d031549-Zm00001d031550.fasta	2	1458	1020	52	52	52	2	1	1	1	0.0509804	0.0509804	nan	nan	nan	0	10000	
Zm00001d031555-Zm00001d031556.fasta	2	1236	729	309	309	309	2	1	1	1	0.423868	0.423868	nan	nan	nan	0	10000	
Zm00001d031605-Zm00001d031604.fasta	2	651	453	306	306	306	2	1	1	1	0.675497	0.675497	nan	nan	nan	0	10000	
Zm00001d031615-Zm00001d031616.fasta	2	918	441	259	259	259	2	1	1	1	0.587302	0.587302	nan	nan	nan	0	10000	
Zm00001d031620-Zm00001d031625.fasta	2	819	192	60	60	60	2	1	1	1	0.3125	0.3125	nan	nan	nan	0	10000	
Zm00001d031620-Zm00001d031626.fasta	2	768	177	120	120	120	2	1	1	1	0.677966	0.677966	nan	nan	nan	0	10000	
Zm00001d031626-Zm00001d031625.fasta	2	270	150	98	98	98	2	1	1	1	0.653333	0.653333	nan	nan	nan	0	10000	
Zm00001d031629-Zm00001d031630.fasta	2	684	252	163	163	163	2	1	1	1	0.646825	0.646825	nan	nan	nan	0	10000	
Zm00001d031639-Zm00001d031638.fasta	2	1461	1248	451	451	451	2	1	1	1	0.361378	0.361378	nan	nan	nan	0	10000	
Zm00001d031669-Zm00001d031672.fasta	2	1347	606	29	29	29	2	1	1	1	0.0478548	0.0478548	nan	nan	nan	0	10000	
Zm00001d031670-Zm00001d031671.fasta	0	1974	1974	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d031751-Zm00001d031750.fasta	2	1179	609	395	395	395	2	1	1	1	0.648604	0.648604	nan	nan	nan	0	10000	
Zm00001d031764-Zm00001d031765.fasta	2	1620	267	167	167	167	2	1	1	1	0.625468	0.625468	nan	nan	nan	0	10000	
Zm00001d031771-Zm00001d031772.fasta	2	1266	1266	5	5	5	2	1	1	1	0.00394945	0.00394945	nan	nan	nan	0	10000	
Zm00001d031779-Zm00001d031778.fasta	2	936	837	150	150	150	2	1	1	1	0.179211	0.179211	nan	nan	nan	0	10000	
Zm00001d031801-Zm00001d031800.fasta	2	1074	483	290	290	290	2	1	1	1	0.600414	0.600414	nan	nan	nan	0	10000	
Zm00001d031801-Zm00001d031804.fasta	2	1143	912	357	357	357	2	1	1	1	0.391447	0.391447	nan	nan	nan	0	10000	
Zm00001d031804-Zm00001d031800.fasta	2	1050	426	249	249	249	2	1	1	1	0.584507	0.584507	nan	nan	nan	0	10000	
Zm00001d031805-Zm00001d031800.fasta	2	894	411	243	243	243	2	1	1	1	0.591241	0.591241	nan	nan	nan	0	10000	
Zm00001d031805-Zm00001d031801.fasta	2	1110	774	301	301	301	2	1	1	1	0.388889	0.388889	nan	nan	nan	0	10000	
Zm00001d031805-Zm00001d031804.fasta	2	1038	765	293	293	293	2	1	1	1	0.383007	0.383007	nan	nan	nan	0	10000	
Zm00001d031813-Zm00001d031811.fasta	2	1320	1299	168	168	168	2	1	1	1	0.12933	0.12933	nan	nan	nan	0	10000	
Zm00001d031814-Zm00001d031811.fasta	2	1431	1146	425	425	425	2	1	1	1	0.370855	0.370855	nan	nan	nan	0	10000	
Zm00001d031814-Zm00001d031813.fasta	2	1419	1155	435	435	435	2	1	1	1	0.376623	0.376623	nan	nan	nan	0	10000	
Zm00001d031814-Zm00001d031815.fasta	2	1446	1140	212	212	212	2	1	1	1	0.185965	0.185965	nan	nan	nan	0	10000	
Zm00001d031815-Zm00001d031811.fasta	2	1434	1197	418	418	418	2	1	1	1	0.349206	0.349206	nan	nan	nan	0	10000	
Zm00001d031815-Zm00001d031813.fasta	2	1425	1203	419	419	419	2	1	1	1	0.348296	0.348296	nan	nan	nan	0	10000	
Zm00001d031822-Zm00001d031823.fasta	2	669	153	105	105	105	2	1	1	1	0.686275	0.686275	nan	nan	nan	0	10000	
Zm00001d031870-Zm00001d031868.fasta	2	468	228	150	150	150	2	1	1	1	0.657895	0.657895	nan	nan	nan	0	10000	
Zm00001d031902-Zm00001d031903.fasta	2	969	453	293	293	293	2	1	1	1	0.646799	0.646799	nan	nan	nan	0	10000	
Zm00001d031904-Zm00001d031906.fasta	2	846	810	33	33	33	2	1	1	1	0.0407407	0.0407407	nan	nan	nan	0	10000	
Zm00001d031904-Zm00001d031907.fasta	2	846	810	33	33	33	2	1	1	1	0.0407407	0.0407407	nan	nan	nan	0	10000	
Zm00001d031906-Zm00001d031907.fasta	2	810	810	31	31	31	2	1	1	1	0.0382716	0.0382716	nan	nan	nan	0	10000	
Zm00001d031945-Zm00001d031951.fasta	2	1044	1035	21	21	21	2	1	1	1	0.0202899	0.0202899	nan	nan	nan	0	10000	
Zm00001d031945-Zm00001d031953.fasta	2	1044	1035	22	22	22	2	1	1	1	0.021256	0.021256	nan	nan	nan	0	10000	
Zm00001d031946-Zm00001d031954.fasta	2	435	423	29	29	29	2	1	1	1	0.0685579	0.0685579	nan	nan	nan	0	10000	
Zm00001d031949-Zm00001d031946.fasta	2	498	396	78	78	78	2	1	1	1	0.19697	0.19697	nan	nan	nan	0	10000	
Zm00001d031949-Zm00001d031952.fasta	2	1494	459	130	130	130	2	1	1	1	0.283224	0.283224	nan	nan	nan	0	10000	
Zm00001d031949-Zm00001d031954.fasta	2	483	399	84	84	84	2	1	1	1	0.210526	0.210526	nan	nan	nan	0	10000	
Zm00001d031951-Zm00001d031953.fasta	2	1044	1044	1	1	1	2	1	NA	NA	0.000957854	0.000957854	nan	nan	0.707107	4294967295	10000	
Zm00001d031952-Zm00001d031946.fasta	2	1506	423	119	119	119	2	1	1	1	0.281324	0.281324	nan	nan	nan	0	10000	
Zm00001d031952-Zm00001d031954.fasta	2	1509	408	111	111	111	2	1	1	1	0.272059	0.272059	nan	nan	nan	0	10000	
Zm00001d031956-Zm00001d031957.fasta	0	651	651	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d031986-Zm00001d031988.fasta	2	1920	1920	35	35	35	2	1	1	1	0.0182292	0.0182292	nan	nan	nan	0	10000	
Zm00001d031993-Zm00001d031994.fasta	2	1923	150	87	87	87	2	1	1	1	0.58	0.58	nan	nan	nan	0	10000	
Zm00001d032003-Zm00001d032000.fasta	2	834	717	306	306	306	2	1	1	1	0.426778	0.426778	nan	nan	nan	0	10000	
Zm00001d032004-Zm00001d032000.fasta	2	810	612	365	365	365	2	1	1	1	0.596405	0.596405	nan	nan	nan	0	10000	
Zm00001d032004-Zm00001d032003.fasta	2	885	654	365	365	365	2	1	1	1	0.558104	0.558104	nan	nan	nan	0	10000	
Zm00001d032032-Zm00001d032024.fasta	2	819	549	276	276	276	2	1	1	1	0.502732	0.502732	nan	nan	nan	0	10000	
Zm00001d032042-Zm00001d032035.fasta	2	1728	1503	696	696	696	2	1	1	1	0.463074	0.463074	nan	nan	nan	0	10000	
Zm00001d032048-Zm00001d032047.fasta	2	627	345	7	7	7	2	1	1	1	0.0202899	0.0202899	nan	nan	nan	0	10000	
Zm00001d032053-Zm00001d032054.fasta	2	1197	1044	19	19	19	2	1	1	1	0.0181992	0.0181992	nan	nan	nan	0	10000	
Zm00001d032088-Zm00001d032091.fasta	2	423	390	50	50	50	2	1	1	1	0.128205	0.128205	nan	nan	nan	0	10000	
Zm00001d032088-Zm00001d032094.fasta	2	420	396	75	75	75	2	1	1	1	0.189394	0.189394	nan	nan	nan	0	10000	
Zm00001d032094-Zm00001d032091.fasta	2	405	396	54	54	54	2	1	1	1	0.136364	0.136364	nan	nan	nan	0	10000	
Zm00001d032107-Zm00001d032103.fasta	2	1668	654	387	387	387	2	1	1	1	0.591743	0.591743	nan	nan	nan	0	10000	
Zm00001d032166-Zm00001d032168.fasta	2	1116	339	237	237	237	2	1	1	1	0.699115	0.699115	nan	nan	nan	0	10000	
Zm00001d032166-Zm00001d032170.fasta	2	1152	588	396	396	396	2	1	1	1	0.673469	0.673469	nan	nan	nan	0	10000	
Zm00001d032168-Zm00001d032170.fasta	2	624	339	230	230	230	2	1	1	1	0.678466	0.678466	nan	nan	nan	0	10000	
Zm00001d032175-Zm00001d032177.fasta	2	1125	357	171	171	171	2	1	1	1	0.478992	0.478992	nan	nan	nan	0	10000	
Zm00001d032179-Zm00001d032178.fasta	2	927	864	214	214	214	2	1	1	1	0.247685	0.247685	nan	nan	nan	0	10000	
Zm00001d032287-Zm00001d032285.fasta	2	846	711	329	329	329	2	1	1	1	0.462729	0.462729	nan	nan	nan	0	10000	
Zm00001d032317-Zm00001d032320.fasta	2	1470	153	103	103	103	2	1	1	1	0.673203	0.673203	nan	nan	nan	0	10000	
Zm00001d032336-Zm00001d032335.fasta	2	2829	435	284	284	284	2	1	1	1	0.652874	0.652874	nan	nan	nan	0	10000	
Zm00001d032358-Zm00001d032357.fasta	2	729	309	212	212	212	2	1	1	1	0.686084	0.686084	nan	nan	nan	0	10000	
Zm00001d032391-Zm00001d032392.fasta	2	684	435	131	131	131	2	1	1	1	0.301149	0.301149	nan	nan	nan	0	10000	
Zm00001d032391-Zm00001d032394.fasta	2	684	435	123	123	123	2	1	1	1	0.282759	0.282759	nan	nan	nan	0	10000	
Zm00001d032392-Zm00001d032394.fasta	2	435	435	25	25	25	2	1	1	1	0.0574713	0.0574713	nan	nan	nan	0	10000	
Zm00001d032405-Zm00001d032406.fasta	2	1086	963	413	413	413	2	1	1	1	0.428868	0.428868	nan	nan	nan	0	10000	
Zm00001d032423-Zm00001d032422.fasta	2	393	312	135	135	135	2	1	1	1	0.432692	0.432692	nan	nan	nan	0	10000	
Zm00001d032447-Zm00001d032448.fasta	2	279	258	71	71	71	2	1	1	1	0.275194	0.275194	nan	nan	nan	0	10000	
Zm00001d032458-Zm00001d032467.fasta	2	1584	936	508	508	508	2	1	1	1	0.542735	0.542735	nan	nan	nan	0	10000	
Zm00001d032458-Zm00001d032468.fasta	2	1560	612	297	297	297	2	1	1	1	0.485294	0.485294	nan	nan	nan	0	10000	
Zm00001d032459-Zm00001d032458.fasta	2	1608	1533	392	392	392	2	1	1	1	0.255708	0.255708	nan	nan	nan	0	10000	
Zm00001d032459-Zm00001d032467.fasta	2	1620	951	522	522	522	2	1	1	1	0.548896	0.548896	nan	nan	nan	0	10000	
Zm00001d032459-Zm00001d032468.fasta	2	1611	612	295	295	295	2	1	1	1	0.482026	0.482026	nan	nan	nan	0	10000	
Zm00001d032467-Zm00001d032468.fasta	2	1032	570	320	320	320	2	1	1	1	0.561404	0.561404	nan	nan	nan	0	10000	
Zm00001d032471-Zm00001d032470.fasta	2	3606	1728	1142	1142	1142	2	1	1	1	0.66088	0.66088	nan	nan	nan	0	10000	
Zm00001d032492-Zm00001d032491.fasta	2	1155	1149	45	45	45	2	1	1	1	0.0391645	0.0391645	nan	nan	nan	0	10000	
Zm00001d032496-Zm00001d032497.fasta	2	1353	351	239	239	239	2	1	1	1	0.680912	0.680912	nan	nan	nan	0	10000	
Zm00001d032500-Zm00001d032499.fasta	2	831	411	257	257	257	2	1	1	1	0.625304	0.625304	nan	nan	nan	0	10000	
Zm00001d032516-Zm00001d032515.fasta	2	2118	498	324	324	324	2	1	1	1	0.650602	0.650602	nan	nan	nan	0	10000	
Zm00001d032550-Zm00001d032557.fasta	2	729	729	5	5	5	2	1	1	1	0.00685871	0.00685871	nan	nan	nan	0	10000	
Zm00001d032556-Zm00001d032548.fasta	2	489	489	6	6	6	2	1	1	1	0.0122699	0.0122699	nan	nan	nan	0	10000	
Zm00001d032560-Zm00001d032561.fasta	2	1128	327	4	4	4	2	1	1	1	0.0122324	0.0122324	nan	nan	nan	0	10000	
Zm00001d032605-Zm00001d032608.fasta	2	1707	1041	370	370	370	2	1	1	1	0.355427	0.355427	nan	nan	nan	0	10000	
Zm00001d032624-Zm00001d032626.fasta	2	618	498	212	212	212	2	1	1	1	0.425703	0.425703	nan	nan	nan	0	10000	
Zm00001d032624-Zm00001d032628.fasta	2	582	435	180	180	180	2	1	1	1	0.413793	0.413793	nan	nan	nan	0	10000	
Zm00001d032624-Zm00001d032629.fasta	2	582	435	177	177	177	2	1	1	1	0.406897	0.406897	nan	nan	nan	0	10000	
Zm00001d032624-Zm00001d032631.fasta	2	594	495	200	200	200	2	1	1	1	0.40404	0.40404	nan	nan	nan	0	10000	
Zm00001d032626-Zm00001d032628.fasta	2	534	435	108	108	108	2	1	1	1	0.248276	0.248276	nan	nan	nan	0	10000	
Zm00001d032626-Zm00001d032629.fasta	2	534	435	116	116	116	2	1	1	1	0.266667	0.266667	nan	nan	nan	0	10000	
Zm00001d032626-Zm00001d032631.fasta	2	558	483	158	158	158	2	1	1	1	0.327122	0.327122	nan	nan	nan	0	10000	
Zm00001d032628-Zm00001d032629.fasta	2	435	435	24	24	24	2	1	1	1	0.0551724	0.0551724	nan	nan	nan	0	10000	
Zm00001d032630-Zm00001d032624.fasta	2	591	375	159	159	159	2	1	1	1	0.424	0.424	nan	nan	nan	0	10000	
Zm00001d032630-Zm00001d032626.fasta	2	564	354	143	143	143	2	1	1	1	0.403955	0.403955	nan	nan	nan	0	10000	
Zm00001d032630-Zm00001d032628.fasta	2	450	369	156	156	156	2	1	1	1	0.422764	0.422764	nan	nan	nan	0	10000	
Zm00001d032630-Zm00001d032629.fasta	2	450	369	161	161	161	2	1	1	1	0.436314	0.436314	nan	nan	nan	0	10000	
Zm00001d032630-Zm00001d032631.fasta	2	513	378	6	6	6	2	1	1	1	0.015873	0.015873	nan	nan	nan	0	10000	
Zm00001d032631-Zm00001d032628.fasta	2	507	435	136	136	136	2	1	1	1	0.312644	0.312644	nan	nan	nan	0	10000	
Zm00001d032631-Zm00001d032629.fasta	2	507	435	146	146	146	2	1	1	1	0.335632	0.335632	nan	nan	nan	0	10000	
Zm00001d032691-Zm00001d032692.fasta	2	1056	978	388	388	388	2	1	1	1	0.396728	0.396728	nan	nan	nan	0	10000	
Zm00001d032721-Zm00001d032719.fasta	2	2484	2244	457	457	457	2	1	1	1	0.203654	0.203654	nan	nan	nan	0	10000	
Zm00001d032724-Zm00001d032722.fasta	2	4512	804	497	497	497	2	1	1	1	0.618159	0.618159	nan	nan	nan	0	10000	
Zm00001d032744-Zm00001d032740.fasta	2	1854	1758	553	553	553	2	1	1	1	0.314562	0.314562	nan	nan	nan	0	10000	
Zm00001d032745-Zm00001d032746.fasta	2	3732	981	446	446	446	2	1	1	1	0.454638	0.454638	nan	nan	nan	0	10000	
Zm00001d032747-Zm00001d032745.fasta	2	3732	1755	756	756	756	2	1	1	1	0.430769	0.430769	nan	nan	nan	0	10000	
Zm00001d032747-Zm00001d032746.fasta	2	1998	858	509	509	509	2	1	1	1	0.59324	0.59324	nan	nan	nan	0	10000	
Zm00001d032753-Zm00001d032750.fasta	2	2076	1740	712	712	712	2	1	1	1	0.409195	0.409195	nan	nan	nan	0	10000	
Zm00001d032785-Zm00001d032787.fasta	2	1323	534	241	241	241	2	1	1	1	0.451311	0.451311	nan	nan	nan	0	10000	
Zm00001d032794-Zm00001d032791.fasta	2	1812	1380	498	498	498	2	1	1	1	0.36087	0.36087	nan	nan	nan	0	10000	
Zm00001d032794-Zm00001d032795.fasta	2	1809	1452	523	523	523	2	1	1	1	0.360193	0.360193	nan	nan	nan	0	10000	
Zm00001d032794-Zm00001d032797.fasta	2	1827	1521	575	575	575	2	1	1	1	0.378041	0.378041	nan	nan	nan	0	10000	
Zm00001d032795-Zm00001d032791.fasta	2	1467	1374	506	506	506	2	1	1	1	0.368268	0.368268	nan	nan	nan	0	10000	
Zm00001d032797-Zm00001d032791.fasta	2	1575	1353	504	504	504	2	1	1	1	0.372506	0.372506	nan	nan	nan	0	10000	
Zm00001d032797-Zm00001d032795.fasta	2	1554	1443	359	359	359	2	1	1	1	0.248787	0.248787	nan	nan	nan	0	10000	
Zm00001d032836-Zm00001d032837.fasta	2	1200	1128	281	281	281	2	1	1	1	0.249113	0.249113	nan	nan	nan	0	10000	
Zm00001d032843-Zm00001d032847.fasta	0	405	405	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d032868-Zm00001d032869.fasta	2	2079	2034	357	357	357	2	1	1	1	0.175516	0.175516	nan	nan	nan	0	10000	
Zm00001d032870-Zm00001d032868.fasta	2	2106	2022	643	643	643	2	1	1	1	0.318002	0.318002	nan	nan	nan	0	10000	
Zm00001d032870-Zm00001d032869.fasta	2	2097	2022	614	614	614	2	1	1	1	0.30366	0.30366	nan	nan	nan	0	10000	
Zm00001d032876-Zm00001d032884.fasta	2	777	744	214	214	214	2	1	1	1	0.287634	0.287634	nan	nan	nan	0	10000	
Zm00001d032876-Zm00001d032885.fasta	2	774	636	180	180	180	2	1	1	1	0.283019	0.283019	nan	nan	nan	0	10000	
Zm00001d032876-Zm00001d032886.fasta	2	777	756	202	202	202	2	1	1	1	0.267196	0.267196	nan	nan	nan	0	10000	
Zm00001d032881-Zm00001d032876.fasta	2	792	762	217	217	217	2	1	1	1	0.284777	0.284777	nan	nan	nan	0	10000	
Zm00001d032881-Zm00001d032882.fasta	2	792	762	223	223	223	2	1	1	1	0.292651	0.292651	nan	nan	nan	0	10000	
Zm00001d032881-Zm00001d032884.fasta	2	786	741	226	226	226	2	1	1	1	0.304993	0.304993	nan	nan	nan	0	10000	
Zm00001d032881-Zm00001d032885.fasta	2	786	630	174	174	174	2	1	1	1	0.27619	0.27619	nan	nan	nan	0	10000	
Zm00001d032881-Zm00001d032886.fasta	2	789	750	208	208	208	2	1	1	1	0.277333	0.277333	nan	nan	nan	0	10000	
Zm00001d032882-Zm00001d032876.fasta	2	780	768	217	217	217	2	1	1	1	0.282552	0.282552	nan	nan	nan	0	10000	
Zm00001d032882-Zm00001d032884.fasta	2	774	747	134	134	134	2	1	1	1	0.179384	0.179384	nan	nan	nan	0	10000	
Zm00001d032882-Zm00001d032885.fasta	2	774	636	100	100	100	2	1	1	1	0.157233	0.157233	nan	nan	nan	0	10000	
Zm00001d032882-Zm00001d032886.fasta	2	774	759	151	151	151	2	1	1	1	0.198946	0.198946	nan	nan	nan	0	10000	
Zm00001d032883-Zm00001d032876.fasta	2	891	765	236	236	236	2	1	1	1	0.308497	0.308497	nan	nan	nan	0	10000	
Zm00001d032883-Zm00001d032881.fasta	2	882	780	252	252	252	2	1	1	1	0.323077	0.323077	nan	nan	nan	0	10000	
Zm00001d032883-Zm00001d032882.fasta	2	888	768	139	139	139	2	1	1	1	0.18099	0.18099	nan	nan	nan	0	10000	
Zm00001d032883-Zm00001d032884.fasta	2	885	744	75	75	75	2	1	1	1	0.100806	0.100806	nan	nan	nan	0	10000	
Zm00001d032883-Zm00001d032885.fasta	2	882	636	40	40	40	2	1	1	1	0.0628931	0.0628931	nan	nan	nan	0	10000	
Zm00001d032883-Zm00001d032886.fasta	2	885	756	147	147	147	2	1	1	1	0.194444	0.194444	nan	nan	nan	0	10000	
Zm00001d032884-Zm00001d032885.fasta	2	747	636	17	17	17	2	1	1	1	0.0267296	0.0267296	nan	nan	nan	0	10000	
Zm00001d032884-Zm00001d032886.fasta	2	762	744	126	126	126	2	1	1	1	0.169355	0.169355	nan	nan	nan	0	10000	
Zm00001d032886-Zm00001d032885.fasta	2	759	636	94	94	94	2	1	1	1	0.147799	0.147799	nan	nan	nan	0	10000	
Zm00001d032917-Zm00001d032916.fasta	2	741	396	258	258	258	2	1	1	1	0.651515	0.651515	nan	nan	nan	0	10000	
Zm00001d032929-Zm00001d032927.fasta	2	627	480	207	207	207	2	1	1	1	0.43125	0.43125	nan	nan	nan	0	10000	
Zm00001d032942-Zm00001d032943.fasta	0	1116	1116	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d032947-Zm00001d032946.fasta	2	864	846	109	109	109	2	1	1	1	0.128842	0.128842	nan	nan	nan	0	10000	
Zm00001d032974-Zm00001d032975.fasta	2	1185	573	371	371	371	2	1	1	1	0.647469	0.647469	nan	nan	nan	0	10000	
Zm00001d032985-Zm00001d032988.fasta	2	4827	456	299	299	299	2	1	1	1	0.655702	0.655702	nan	nan	nan	0	10000	
Zm00001d032987-Zm00001d032985.fasta	2	5718	4596	825	825	825	2	1	1	1	0.179504	0.179504	nan	nan	nan	0	10000	
Zm00001d032987-Zm00001d032988.fasta	2	5532	411	283	283	283	2	1	1	1	0.688564	0.688564	nan	nan	nan	0	10000	
Zm00001d033023-Zm00001d033021.fasta	2	927	366	229	229	229	2	1	1	1	0.625683	0.625683	nan	nan	nan	0	10000	
Zm00001d033030-Zm00001d033029.fasta	2	1425	1401	96	96	96	2	1	1	1	0.0685225	0.0685225	nan	nan	nan	0	10000	
Zm00001d033050-Zm00001d033049.fasta	2	561	477	173	173	173	2	1	1	1	0.362683	0.362683	nan	nan	nan	0	10000	
Zm00001d033061-Zm00001d033062.fasta	2	1575	1449	347	347	347	2	1	1	1	0.239476	0.239476	nan	nan	nan	0	10000	
Zm00001d033063-Zm00001d033061.fasta	2	1503	1482	134	134	134	2	1	1	1	0.0904184	0.0904184	nan	nan	nan	0	10000	
Zm00001d033063-Zm00001d033062.fasta	2	1590	1455	359	359	359	2	1	1	1	0.246735	0.246735	nan	nan	nan	0	10000	
Zm00001d033066-Zm00001d033067.fasta	2	2460	2271	765	765	765	2	1	1	1	0.336856	0.336856	nan	nan	nan	0	10000	
Zm00001d033066-Zm00001d033071.fasta	2	2535	2283	745	745	745	2	1	1	1	0.326325	0.326325	nan	nan	nan	0	10000	
Zm00001d033067-Zm00001d033071.fasta	2	2517	2418	718	718	718	2	1	1	1	0.29694	0.29694	nan	nan	nan	0	10000	
Zm00001d033068-Zm00001d033066.fasta	2	2520	2301	734	734	734	2	1	1	1	0.318992	0.318992	nan	nan	nan	0	10000	
Zm00001d033068-Zm00001d033067.fasta	2	2520	2418	492	492	492	2	1	1	1	0.203474	0.203474	nan	nan	nan	0	10000	
Zm00001d033068-Zm00001d033071.fasta	2	2571	2454	721	721	721	2	1	1	1	0.293806	0.293806	nan	nan	nan	0	10000	
Zm00001d033109-Zm00001d033108.fasta	2	2748	1536	981	981	981	2	1	1	1	0.638672	0.638672	nan	nan	nan	0	10000	
Zm00001d033119-Zm00001d033120.fasta	2	1062	360	224	224	224	2	1	1	1	0.622222	0.622222	nan	nan	nan	0	10000	
Zm00001d033130-Zm00001d033129.fasta	2	2775	2205	1226	1226	1226	2	1	1	1	0.556009	0.556009	nan	nan	nan	0	10000	
Zm00001d033132-Zm00001d033136.fasta	0	783	783	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d033154-Zm00001d033156.fasta	0	372	372	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d033170-Zm00001d033171.fasta	2	1134	666	449	449	449	2	1	1	1	0.674174	0.674174	nan	nan	nan	0	10000	
Zm00001d033190-Zm00001d033189.fasta	2	630	534	99	99	99	2	1	1	1	0.185393	0.185393	nan	nan	nan	0	10000	
Zm00001d033195-Zm00001d033196.fasta	2	282	282	26	26	26	2	1	1	1	0.0921986	0.0921986	nan	nan	nan	0	10000	
